session_id,clinic_code,practitioner_id,session_date,start_time,end_time,slot_minutes,slots_offered,sessional_cost_zar
SE-406837,LUM-UMH,PR-3016,2025-07-08,08:00,17:00,30,18,3166
SE-406838,LUM-UMH,PR-3017,2025-07-08,08:00,17:00,25,21,7465
SE-406839,LUM-UMH,PR-3018,08/07/2025,08:00,17:00,20,27,3765
SE-406840,LUM-CLR,PR-3019,2025-07-08,08:00,17:00,20,27,4416
SE-406841,LUM-CLR,PR-3020,2025-07-08,08:00,17:00,30,18,3302
SE-406842,LUM-CLR,PR-3021,08/07/2025,08:00,17:00,20,27,4210
SE-406843,LUM-CLR,PR-3022,2025-07-08,08:00,17:00,20,27,4199
SE-406844,LUM-CLR,PR-3023,08/07/2025,08:00,17:00,20,27,3940
SE-406845,LUM-CLR,PR-3024,2025-07-08,08:00,17:00,20,27,4215
SE-406846,LUM-GQE,PR-3025,08/07/2025,08:00,17:00,20,27,3480
SE-406847,LUM-GQE,PR-3026,08/07/2025,08:00,17:00,20,27,4421
SE-406848,LUM-GQE,PR-3027,2025-07-08,08:00,17:00,30,18,5152
SE-406849,LUM-GQE,PR-3028,2025-07-08,08:00,17:00,20,27,4210
SE-406850,LUM-BFN,PR-3029,2025-07-08,08:00,17:00,30,18,4817
SE-406851,LUM-BFN,PR-3030,08/07/2025,08:00,17:00,30,18,2885
SE-406852,LUM-BFN,PR-3031,2025-07-08,08:00,17:00,30,18,3256
SE-406853,LUM-BFN,PR-3032,2025-07-08,08:00,17:00,30,18,2779
SE-406854,LUM-SAN,PR-3001,2025-07-09,08:00,17:00,20,27,4207
SE-406855,LUM-SAN,PR-3002,2025-07-09,08:00,17:00,30,18,5987
SE-406856,LUM-SAN,PR-3003,09/07/2025,08:00,17:00,20,27,3679
SE-406857,LUM-SAN,PR-3004,2025-07-09,08:00,17:00,20,27,4117
SE-406858,LUM-SAN,PR-3005,2025-07-09,08:00,17:00,20,27,4234
SE-406859,LUM-SAN,PR-3006,09/07/2025,08:00,17:00,30,18,3134
SE-406860,LUM-SAN,PR-3007,09/07/2025,08:00,17:00,45,12,6711
SE-406861,LUM-PTA,PR-3008,2025-07-09,08:00,17:00,20,27,3803
SE-406862,LUM-PTA,PR-3009,2025-07-09,08:00,17:00,25,21,8221
SE-406863,LUM-PTA,PR-3010,2025-07-09,08:00,17:00,30,18,5602
SE-406864,LUM-PTA,PR-3011,2025-07-09,08:00,17:00,20,27,4519
SE-406865,LUM-PTA,PR-3012,2025-07-09,08:00,17:00,20,27,4073
SE-406866,LUM-PTA,PR-3013,09/07/2025,08:00,17:00,30,18,5678
SE-406867,LUM-UMH,PR-3015,09/07/2025,08:00,17:00,30,18,4817
SE-406868,LUM-UMH,PR-3016,2025-07-09,08:00,17:00,30,18,3166
SE-406869,LUM-UMH,PR-3017,2025-07-09,08:00,17:00,25,21,7465
SE-406870,LUM-UMH,PR-3018,2025-07-09,08:00,17:00,20,27,3765
SE-406871,LUM-CLR,PR-3019,2025-07-09,08:00,17:00,20,27,4416
SE-406872,LUM-CLR,PR-3020,2025-07-09,08:00,17:00,30,18,3302
SE-406873,LUM-CLR,PR-3022,2025-07-09,08:00,17:00,20,27,4199
SE-406874,LUM-CLR,PR-3023,2025-07-09,08:00,17:00,20,27,3940
SE-406875,LUM-CLR,PR-3024,2025-07-09,08:00,17:00,20,27,4215
SE-406876,LUM-GQE,PR-3026,2025-07-09,08:00,17:00,20,27,4421
SE-406877,LUM-GQE,PR-3027,2025-07-09,08:00,17:00,30,18,5152
SE-406878,LUM-GQE,PR-3028,09/07/2025,08:00,17:00,20,27,4210
SE-406879,LUM-BFN,PR-3029,2025-07-09,08:00,17:00,30,18,4817
SE-406880,LUM-BFN,PR-3030,2025-07-09,08:00,17:00,30,18,2885
SE-406881,LUM-BFN,PR-3031,2025-07-09,08:00,17:00,30,18,3256
SE-406882,LUM-SAN,PR-3001,2025-07-10,08:00,17:00,20,27,4207
SE-406883,LUM-SAN,PR-3002,2025-07-10,08:00,17:00,30,18,5987
SE-406884,LUM-SAN,PR-3003,10/07/2025,08:00,17:00,20,27,3679
SE-406885,LUM-SAN,PR-3004,2025-07-10,08:00,17:00,20,27,4117
SE-406886,LUM-SAN,PR-3005,2025-07-10,08:00,17:00,20,27,4234
SE-406887,LUM-SAN,PR-3006,2025-07-10,08:00,17:00,30,18,3134
SE-406888,LUM-SAN,PR-3007,10/07/2025,08:00,17:00,45,12,6711
SE-406889,LUM-PTA,PR-3008,10/07/2025,08:00,17:00,20,27,3803
SE-406890,LUM-PTA,PR-3009,2025-07-10,08:00,17:00,25,21,8221
SE-406891,LUM-PTA,PR-3010,2025-07-10,08:00,17:00,30,18,5602
SE-406892,LUM-PTA,PR-3011,2025-07-10,08:00,17:00,20,27,4519
SE-406893,LUM-PTA,PR-3012,2025-07-10,08:00,17:00,20,27,4073
SE-406894,LUM-UMH,PR-3014,2025-07-10,08:00,17:00,20,27,3616
SE-406895,LUM-UMH,PR-3015,10/07/2025,08:00,17:00,30,18,4817
SE-406896,LUM-UMH,PR-3017,2025-07-10,08:00,17:00,25,21,7465
SE-406897,LUM-UMH,PR-3018,10/07/2025,08:00,17:00,20,27,3765
SE-406898,LUM-CLR,PR-3019,10/07/2025,08:00,17:00,20,27,4416
SE-406899,LUM-CLR,PR-3020,2025-07-10,08:00,17:00,30,18,3302
SE-406900,LUM-CLR,PR-3021,2025-07-10,08:00,17:00,20,27,4210
SE-406901,LUM-CLR,PR-3022,2025-07-10,08:00,17:00,20,27,4199
SE-406902,LUM-CLR,PR-3023,2025-07-10,08:00,17:00,20,27,3940
SE-406903,LUM-CLR,PR-3024,10/07/2025,08:00,17:00,20,27,4215
SE-406904,LUM-GQE,PR-3025,10/07/2025,08:00,17:00,20,27,3480
SE-406905,LUM-GQE,PR-3027,10/07/2025,08:00,17:00,30,18,5152
SE-406906,LUM-GQE,PR-3028,2025-07-10,08:00,17:00,20,27,4210
SE-406907,LUM-BFN,PR-3029,10/07/2025,08:00,17:00,30,18,4817
SE-406908,LUM-BFN,PR-3030,2025-07-10,08:00,17:00,30,18,2885
SE-406909,LUM-BFN,PR-3031,2025-07-10,08:00,17:00,30,18,3256
SE-406910,LUM-BFN,PR-3032,2025-07-10,08:00,17:00,30,18,2779
SE-406911,LUM-SAN,PR-3001,2025-07-11,08:00,17:00,20,27,4207
SE-406912,LUM-SAN,PR-3002,2025-07-11,08:00,17:00,30,18,5987
SE-406913,LUM-SAN,PR-3003,2025-07-11,08:00,17:00,20,27,3679
SE-406914,LUM-SAN,PR-3004,2025-07-11,08:00,17:00,20,27,4117
SE-406915,LUM-SAN,PR-3005,2025-07-11,08:00,17:00,20,27,4234
SE-406916,LUM-SAN,PR-3006,2025-07-11,08:00,17:00,30,18,3134
SE-406917,LUM-SAN,PR-3007,2025-07-11,08:00,17:00,45,12,6711
SE-406918,LUM-PTA,PR-3008,2025-07-11,08:00,17:00,20,27,3803
SE-406919,LUM-PTA,PR-3009,2025-07-11,08:00,17:00,25,21,8221
SE-406920,LUM-PTA,PR-3010,2025-07-11,08:00,17:00,30,18,5602
SE-406921,LUM-PTA,PR-3011,2025-07-11,08:00,17:00,20,27,4519
SE-406922,LUM-PTA,PR-3012,2025-07-11,08:00,17:00,20,27,4073
SE-406923,LUM-PTA,PR-3013,11/07/2025,08:00,17:00,30,18,5678
SE-406924,LUM-UMH,PR-3014,2025-07-11,08:00,17:00,20,27,3616
SE-406925,LUM-UMH,PR-3015,2025-07-11,08:00,17:00,30,18,4817
SE-406926,LUM-UMH,PR-3016,2025-07-11,08:00,17:00,30,18,3166
SE-406927,LUM-UMH,PR-3017,2025-07-11,08:00,17:00,25,21,7465
SE-406928,LUM-UMH,PR-3018,11/07/2025,08:00,17:00,20,27,3765
SE-406929,LUM-CLR,PR-3019,2025-07-11,08:00,17:00,20,27,4416
SE-406930,LUM-CLR,PR-3020,2025-07-11,08:00,17:00,30,18,3302
SE-406931,LUM-CLR,PR-3021,2025-07-11,08:00,17:00,20,27,4210
SE-406932,LUM-CLR,PR-3022,2025-07-11,08:00,17:00,20,27,4199
SE-406933,LUM-CLR,PR-3023,2025-07-11,08:00,17:00,20,27,3940
SE-406934,LUM-CLR,PR-3024,2025-07-11,08:00,17:00,20,27,4215
SE-406935,LUM-GQE,PR-3026,2025-07-11,08:00,17:00,20,27,4421
SE-406936,LUM-GQE,PR-3027,2025-07-11,08:00,17:00,30,18,5152
SE-406937,LUM-GQE,PR-3028,11/07/2025,08:00,17:00,20,27,4210
SE-406938,LUM-BFN,PR-3029,2025-07-11,08:00,17:00,30,18,4817
SE-406939,LUM-BFN,PR-3030,2025-07-11,08:00,17:00,30,18,2885
SE-406940,LUM-BFN,PR-3031,2025-07-11,08:00,17:00,30,18,3256
SE-406941,LUM-BFN,PR-3032,2025-07-11,08:00,17:00,30,18,2779
SE-406942,LUM-SAN,PR-3002,2025-07-12,08:00,13:00,30,10,3326.11
SE-406943,LUM-SAN,PR-3005,2025-07-12,08:00,13:00,20,15,2352.22
SE-406944,LUM-SAN,PR-3006,2025-07-12,08:00,13:00,30,10,1741.11
SE-406945,LUM-PTA,PR-3009,2025-07-12,08:00,13:00,25,12,4567.22
SE-406946,LUM-PTA,PR-3011,2025-07-12,08:00,13:00,20,15,2510.56
SE-406947,LUM-PTA,PR-3012,2025-07-12,08:00,13:00,20,15,2262.78
SE-406948,LUM-UMH,PR-3015,2025-07-12,08:00,13:00,30,10,2676.11
SE-406949,LUM-UMH,PR-3016,2025-07-12,08:00,13:00,30,10,1758.89
SE-406950,LUM-CLR,PR-3019,12/07/2025,08:00,13:00,20,15,2453.33
SE-406951,LUM-CLR,PR-3020,2025-07-12,08:00,13:00,30,10,1834.44
SE-406952,LUM-CLR,PR-3022,12/07/2025,08:00,13:00,20,15,2332.78
SE-406953,LUM-GQE,PR-3026,2025-07-12,08:00,13:00,20,15,2456.11
SE-406954,LUM-GQE,PR-3028,12/07/2025,08:00,13:00,20,15,2338.89
SE-406955,LUM-BFN,PR-3029,2025-07-12,08:00,13:00,30,10,2676.11
SE-406956,LUM-BFN,PR-3031,12/07/2025,08:00,13:00,30,10,1808.89
SE-406957,LUM-SAN,PR-3001,2025-07-14,08:00,17:00,20,27,4207
SE-406958,LUM-SAN,PR-3002,2025-07-14,08:00,17:00,30,18,5987
SE-406959,LUM-SAN,PR-3003,14/07/2025,08:00,17:00,20,27,3679
SE-406960,LUM-SAN,PR-3004,14/07/2025,08:00,17:00,20,27,4117
SE-406961,LUM-SAN,PR-3005,14/07/2025,08:00,17:00,20,27,4234
SE-406962,LUM-SAN,PR-3006,2025-07-14,08:00,17:00,30,18,3134
SE-406963,LUM-SAN,PR-3007,14/07/2025,08:00,17:00,45,12,6711
SE-406964,LUM-PTA,PR-3008,2025-07-14,08:00,17:00,20,27,3803
SE-406965,LUM-PTA,PR-3010,2025-07-14,08:00,17:00,30,18,5602
SE-406966,LUM-PTA,PR-3011,14/07/2025,08:00,17:00,20,27,4519
SE-406967,LUM-PTA,PR-3012,14/07/2025,08:00,17:00,20,27,4073
SE-406968,LUM-PTA,PR-3013,14/07/2025,08:00,17:00,30,18,5678
SE-406969,LUM-UMH,PR-3014,14/07/2025,08:00,17:00,20,27,3616
SE-406970,LUM-UMH,PR-3015,2025-07-14,08:00,17:00,30,18,4817
SE-406971,LUM-UMH,PR-3016,2025-07-14,08:00,17:00,30,18,3166
SE-406972,LUM-UMH,PR-3017,2025-07-14,08:00,17:00,25,21,7465
SE-406973,LUM-CLR,PR-3019,2025-07-14,08:00,17:00,20,27,4416
SE-406974,LUM-CLR,PR-3020,2025-07-14,08:00,17:00,30,18,3302
SE-406975,LUM-CLR,PR-3022,2025-07-14,08:00,17:00,20,27,4199
SE-406976,LUM-CLR,PR-3024,2025-07-14,08:00,17:00,20,27,4215
SE-406977,LUM-GQE,PR-3025,2025-07-14,08:00,17:00,20,27,3480
SE-406978,LUM-GQE,PR-3026,2025-07-14,08:00,17:00,20,27,4421
SE-406979,LUM-GQE,PR-3027,2025-07-14,08:00,17:00,30,18,5152
SE-406980,LUM-BFN,PR-3029,14/07/2025,08:00,17:00,30,18,4817
SE-406981,LUM-BFN,PR-3030,2025-07-14,08:00,17:00,30,18,2885
SE-406982,LUM-BFN,PR-3031,2025-07-14,08:00,17:00,30,18,3256
SE-406983,LUM-BFN,PR-3032,2025-07-14,08:00,17:00,30,18,2779
SE-406984,LUM-SAN,PR-3002,2025-07-15,08:00,17:00,30,18,5987
SE-406985,LUM-SAN,PR-3003,2025-07-15,08:00,17:00,20,27,3679
SE-406986,LUM-SAN,PR-3004,2025-07-15,08:00,17:00,20,27,4117
SE-406987,LUM-SAN,PR-3005,15/07/2025,08:00,17:00,20,27,4234
SE-406988,LUM-SAN,PR-3006,15/07/2025,08:00,17:00,30,18,3134
SE-406989,LUM-SAN,PR-3007,2025-07-15,08:00,17:00,45,12,6711
SE-406990,LUM-PTA,PR-3008,15/07/2025,08:00,17:00,20,27,3803
SE-406991,LUM-PTA,PR-3009,2025-07-15,08:00,17:00,25,21,8221
SE-406992,LUM-PTA,PR-3010,2025-07-15,08:00,17:00,30,18,5602
SE-406993,LUM-PTA,PR-3011,2025-07-15,08:00,17:00,20,27,4519
SE-406994,LUM-PTA,PR-3012,2025-07-15,08:00,17:00,20,27,4073
SE-406995,LUM-PTA,PR-3013,2025-07-15,08:00,17:00,30,18,5678
SE-406996,LUM-UMH,PR-3014,2025-07-15,08:00,17:00,20,27,3616
SE-406997,LUM-UMH,PR-3015,2025-07-15,08:00,17:00,30,18,4817
SE-406998,LUM-UMH,PR-3017,2025-07-15,08:00,17:00,25,21,7465
SE-406999,LUM-CLR,PR-3019,15/07/2025,08:00,17:00,20,27,4416
SE-407000,LUM-CLR,PR-3020,2025-07-15,08:00,17:00,30,18,3302
SE-407001,LUM-CLR,PR-3021,15/07/2025,08:00,17:00,20,27,4210
SE-407002,LUM-CLR,PR-3022,15/07/2025,08:00,17:00,20,27,4199
SE-407003,LUM-CLR,PR-3023,2025-07-15,08:00,17:00,20,27,3940
SE-407004,LUM-CLR,PR-3024,2025-07-15,08:00,17:00,20,27,4215
SE-407005,LUM-GQE,PR-3025,2025-07-15,08:00,17:00,20,27,3480
SE-407006,LUM-GQE,PR-3026,2025-07-15,08:00,17:00,20,27,4421
SE-407007,LUM-GQE,PR-3027,2025-07-15,08:00,17:00,30,18,5152
SE-407008,LUM-GQE,PR-3028,2025-07-15,08:00,17:00,20,27,4210
SE-407009,LUM-BFN,PR-3029,2025-07-15,08:00,17:00,30,18,4817
SE-407010,LUM-BFN,PR-3030,2025-07-15,08:00,17:00,30,18,2885
SE-407011,LUM-BFN,PR-3031,2025-07-15,08:00,17:00,30,18,3256
SE-407012,LUM-BFN,PR-3032,15/07/2025,08:00,17:00,30,18,2779
SE-407013,LUM-SAN,PR-3001,2025-07-16,08:00,17:00,20,27,4207
SE-407014,LUM-SAN,PR-3002,2025-07-16,08:00,17:00,30,18,5987
SE-407015,LUM-SAN,PR-3003,2025-07-16,08:00,17:00,20,27,3679
SE-407016,LUM-SAN,PR-3004,2025-07-16,08:00,17:00,20,27,4117
SE-407017,LUM-SAN,PR-3005,2025-07-16,08:00,17:00,20,27,4234
SE-407018,LUM-SAN,PR-3006,16/07/2025,08:00,17:00,30,18,3134
SE-407019,LUM-SAN,PR-3007,2025-07-16,08:00,17:00,45,12,6711
SE-407020,LUM-PTA,PR-3008,2025-07-16,08:00,17:00,20,27,3803
SE-407021,LUM-PTA,PR-3010,2025-07-16,08:00,17:00,30,18,5602
SE-407022,LUM-PTA,PR-3011,2025-07-16,08:00,17:00,20,27,4519
SE-407023,LUM-PTA,PR-3012,2025-07-16,08:00,17:00,20,27,4073
SE-407024,LUM-PTA,PR-3013,16/07/2025,08:00,17:00,30,18,5678
SE-407025,LUM-UMH,PR-3016,2025-07-16,08:00,17:00,30,18,3166
SE-407026,LUM-UMH,PR-3017,2025-07-16,08:00,17:00,25,21,7465
SE-407027,LUM-UMH,PR-3018,2025-07-16,08:00,17:00,20,27,3765
SE-407028,LUM-CLR,PR-3020,16/07/2025,08:00,17:00,30,18,3302
SE-407029,LUM-CLR,PR-3021,16/07/2025,08:00,17:00,20,27,4210
SE-407030,LUM-CLR,PR-3022,2025-07-16,08:00,17:00,20,27,4199
SE-407031,LUM-CLR,PR-3023,2025-07-16,08:00,17:00,20,27,3940
SE-407032,LUM-GQE,PR-3025,2025-07-16,08:00,17:00,20,27,3480
SE-407033,LUM-GQE,PR-3026,2025-07-16,08:00,17:00,20,27,4421
SE-407034,LUM-GQE,PR-3027,2025-07-16,08:00,17:00,30,18,5152
SE-407035,LUM-GQE,PR-3028,16/07/2025,08:00,17:00,20,27,4210
SE-407036,LUM-BFN,PR-3029,16/07/2025,08:00,17:00,30,18,4817
SE-407037,LUM-BFN,PR-3031,2025-07-16,08:00,17:00,30,18,3256
SE-407038,LUM-BFN,PR-3032,2025-07-16,08:00,17:00,30,18,2779
SE-407039,LUM-SAN,PR-3002,2025-07-17,08:00,17:00,30,18,5987
SE-407040,LUM-SAN,PR-3003,2025-07-17,08:00,17:00,20,27,3679
SE-407041,LUM-SAN,PR-3004,2025-07-17,08:00,17:00,20,27,4117
SE-407042,LUM-SAN,PR-3005,17/07/2025,08:00,17:00,20,27,4234
SE-407043,LUM-SAN,PR-3006,2025-07-17,08:00,17:00,30,18,3134
SE-407044,LUM-SAN,PR-3007,2025-07-17,08:00,17:00,45,12,6711
SE-407045,LUM-PTA,PR-3008,2025-07-17,08:00,17:00,20,27,3803
SE-407046,LUM-PTA,PR-3009,17/07/2025,08:00,17:00,25,21,8221
SE-407047,LUM-PTA,PR-3010,2025-07-17,08:00,17:00,30,18,5602
SE-407048,LUM-PTA,PR-3011,17/07/2025,08:00,17:00,20,27,4519
SE-407049,LUM-PTA,PR-3012,2025-07-17,08:00,17:00,20,27,4073
SE-407050,LUM-PTA,PR-3013,17/07/2025,08:00,17:00,30,18,5678
SE-407051,LUM-UMH,PR-3015,2025-07-17,08:00,17:00,30,18,4817
SE-407052,LUM-UMH,PR-3016,2025-07-17,08:00,17:00,30,18,3166
SE-407053,LUM-UMH,PR-3017,17/07/2025,08:00,17:00,25,21,7465
SE-407054,LUM-UMH,PR-3018,17/07/2025,08:00,17:00,20,27,3765
SE-407055,LUM-CLR,PR-3019,2025-07-17,08:00,17:00,20,27,4416
SE-407056,LUM-CLR,PR-3020,2025-07-17,08:00,17:00,30,18,3302
SE-407057,LUM-CLR,PR-3021,2025-07-17,08:00,17:00,20,27,4210
SE-407058,LUM-CLR,PR-3022,2025-07-17,08:00,17:00,20,27,4199
SE-407059,LUM-CLR,PR-3023,17/07/2025,08:00,17:00,20,27,3940
SE-407060,LUM-CLR,PR-3024,17/07/2025,08:00,17:00,20,27,4215
SE-407061,LUM-GQE,PR-3025,2025-07-17,08:00,17:00,20,27,3480
SE-407062,LUM-GQE,PR-3026,2025-07-17,08:00,17:00,20,27,4421
SE-407063,LUM-GQE,PR-3027,2025-07-17,08:00,17:00,30,18,5152
SE-407064,LUM-GQE,PR-3028,2025-07-17,08:00,17:00,20,27,4210
SE-407065,LUM-BFN,PR-3029,2025-07-17,08:00,17:00,30,18,4817
SE-407066,LUM-BFN,PR-3031,2025-07-17,08:00,17:00,30,18,3256
SE-407067,LUM-BFN,PR-3032,17/07/2025,08:00,17:00,30,18,2779
SE-407068,LUM-SAN,PR-3001,2025-07-18,08:00,17:00,20,27,4207
SE-407069,LUM-SAN,PR-3002,2025-07-18,08:00,17:00,30,18,5987
SE-407070,LUM-SAN,PR-3003,2025-07-18,08:00,17:00,20,27,3679
SE-407071,LUM-SAN,PR-3004,18/07/2025,08:00,17:00,20,27,4117
SE-407072,LUM-SAN,PR-3005,18/07/2025,08:00,17:00,20,27,4234
SE-407073,LUM-SAN,PR-3006,18/07/2025,08:00,17:00,30,18,3134
SE-407074,LUM-SAN,PR-3007,2025-07-18,08:00,17:00,45,12,6711
SE-407075,LUM-PTA,PR-3010,18/07/2025,08:00,17:00,30,18,5602
SE-407076,LUM-PTA,PR-3011,2025-07-18,08:00,17:00,20,27,4519
SE-407077,LUM-PTA,PR-3012,2025-07-18,08:00,17:00,20,27,4073
SE-407078,LUM-PTA,PR-3013,2025-07-18,08:00,17:00,30,18,5678
SE-407079,LUM-UMH,PR-3014,2025-07-18,08:00,17:00,20,27,3616
SE-407080,LUM-UMH,PR-3015,18/07/2025,08:00,17:00,30,18,4817
SE-407081,LUM-UMH,PR-3016,2025-07-18,08:00,17:00,30,18,3166
SE-407082,LUM-UMH,PR-3017,2025-07-18,08:00,17:00,25,21,7465
SE-407083,LUM-UMH,PR-3018,2025-07-18,08:00,17:00,20,27,3765
SE-407084,LUM-CLR,PR-3019,18/07/2025,08:00,17:00,20,27,4416
SE-407085,LUM-CLR,PR-3021,2025-07-18,08:00,17:00,20,27,4210
SE-407086,LUM-CLR,PR-3022,2025-07-18,08:00,17:00,20,27,4199
SE-407087,LUM-CLR,PR-3023,2025-07-18,08:00,17:00,20,27,3940
SE-407088,LUM-GQE,PR-3025,18/07/2025,08:00,17:00,20,27,3480
SE-407089,LUM-GQE,PR-3027,2025-07-18,08:00,17:00,30,18,5152
SE-407090,LUM-GQE,PR-3028,18/07/2025,08:00,17:00,20,27,4210
SE-407091,LUM-BFN,PR-3030,2025-07-18,08:00,17:00,30,18,2885
SE-407092,LUM-BFN,PR-3031,2025-07-18,08:00,17:00,30,18,3256
SE-407093,LUM-BFN,PR-3032,18/07/2025,08:00,17:00,30,18,2779
SE-407094,LUM-SAN,PR-3001,2025-07-19,08:00,13:00,20,15,2337.22
SE-407095,LUM-SAN,PR-3002,19/07/2025,08:00,13:00,30,10,3326.11
SE-407096,LUM-SAN,PR-3004,2025-07-19,08:00,13:00,20,15,2287.22
SE-407097,LUM-SAN,PR-3005,19/07/2025,08:00,13:00,20,15,2352.22
SE-407098,LUM-SAN,PR-3007,2025-07-19,08:00,13:00,45,6,3728.33
SE-407099,LUM-PTA,PR-3008,2025-07-19,08:00,13:00,20,15,2112.78
SE-407100,LUM-PTA,PR-3010,2025-07-19,08:00,13:00,30,10,3112.22
SE-407101,LUM-PTA,PR-3011,2025-07-19,08:00,13:00,20,15,2510.56
SE-407102,LUM-PTA,PR-3013,2025-07-19,08:00,13:00,30,10,3154.44
SE-407103,LUM-UMH,PR-3014,2025-07-19,08:00,13:00,20,15,2008.89
SE-407104,LUM-UMH,PR-3017,2025-07-19,08:00,13:00,25,12,4147.22
SE-407105,LUM-UMH,PR-3018,2025-07-19,08:00,13:00,20,15,2091.67
SE-407106,LUM-CLR,PR-3024,2025-07-19,08:00,13:00,20,15,2341.67
SE-407107,LUM-GQE,PR-3025,2025-07-19,08:00,13:00,20,15,1933.33
SE-407108,LUM-GQE,PR-3028,2025-07-19,08:00,13:00,20,15,2338.89
SE-407109,LUM-BFN,PR-3032,2025-07-19,08:00,13:00,30,10,1543.89
SE-407110,LUM-SAN,PR-3001,21/07/2025,08:00,17:00,20,27,4207
SE-407111,LUM-SAN,PR-3003,2025-07-21,08:00,17:00,20,27,3679
SE-407112,LUM-SAN,PR-3004,2025-07-21,08:00,17:00,20,27,4117
SE-407113,LUM-SAN,PR-3005,2025-07-21,08:00,17:00,20,27,4234
SE-407114,LUM-SAN,PR-3006,21/07/2025,08:00,17:00,30,18,3134
SE-407115,LUM-SAN,PR-3007,2025-07-21,08:00,17:00,45,12,6711
SE-407116,LUM-PTA,PR-3008,2025-07-21,08:00,17:00,20,27,3803
SE-407117,LUM-PTA,PR-3009,2025-07-21,08:00,17:00,25,21,8221
SE-407118,LUM-PTA,PR-3010,21/07/2025,08:00,17:00,30,18,5602
SE-407119,LUM-PTA,PR-3011,2025-07-21,08:00,17:00,20,27,4519
SE-407120,LUM-PTA,PR-3012,2025-07-21,08:00,17:00,20,27,4073
SE-407121,LUM-PTA,PR-3013,2025-07-21,08:00,17:00,30,18,5678
SE-407122,LUM-UMH,PR-3014,21/07/2025,08:00,17:00,20,27,3616
SE-407123,LUM-UMH,PR-3015,2025-07-21,08:00,17:00,30,18,4817
SE-407124,LUM-UMH,PR-3016,2025-07-21,08:00,17:00,30,18,3166
SE-407125,LUM-UMH,PR-3017,21/07/2025,08:00,17:00,25,21,7465
SE-407126,LUM-UMH,PR-3018,2025-07-21,08:00,17:00,20,27,3765
SE-407127,LUM-CLR,PR-3019,2025-07-21,08:00,17:00,20,27,4416
SE-407128,LUM-CLR,PR-3021,2025-07-21,08:00,17:00,20,27,4210
SE-407129,LUM-CLR,PR-3022,21/07/2025,08:00,17:00,20,27,4199
SE-407130,LUM-CLR,PR-3023,2025-07-21,08:00,17:00,20,27,3940
SE-407131,LUM-CLR,PR-3024,2025-07-21,08:00,17:00,20,27,4215
SE-407132,LUM-GQE,PR-3025,2025-07-21,08:00,17:00,20,27,3480
SE-407133,LUM-GQE,PR-3026,2025-07-21,08:00,17:00,20,27,4421
SE-407134,LUM-GQE,PR-3027,21/07/2025,08:00,17:00,30,18,5152
SE-407135,LUM-GQE,PR-3028,2025-07-21,08:00,17:00,20,27,4210
SE-407136,LUM-BFN,PR-3029,2025-07-21,08:00,17:00,30,18,4817
SE-407137,LUM-BFN,PR-3031,21/07/2025,08:00,17:00,30,18,3256
SE-407138,LUM-BFN,PR-3032,2025-07-21,08:00,17:00,30,18,2779
SE-407139,LUM-SAN,PR-3001,2025-07-22,08:00,17:00,20,27,4207
SE-407140,LUM-SAN,PR-3002,22/07/2025,08:00,17:00,30,18,5987
SE-407141,LUM-SAN,PR-3004,2025-07-22,08:00,17:00,20,27,4117
SE-407142,LUM-SAN,PR-3005,2025-07-22,08:00,17:00,20,27,4234
SE-407143,LUM-SAN,PR-3006,2025-07-22,08:00,17:00,30,18,3134
SE-407144,LUM-SAN,PR-3007,22/07/2025,08:00,17:00,45,12,6711
SE-407145,LUM-PTA,PR-3008,2025-07-22,08:00,17:00,20,27,3803
SE-407146,LUM-PTA,PR-3009,2025-07-22,08:00,17:00,25,21,8221
SE-407147,LUM-PTA,PR-3010,2025-07-22,08:00,17:00,30,18,5602
SE-407148,LUM-PTA,PR-3011,2025-07-22,08:00,17:00,20,27,4519
SE-407149,LUM-PTA,PR-3013,2025-07-22,08:00,17:00,30,18,5678
SE-407150,LUM-UMH,PR-3014,2025-07-22,08:00,17:00,20,27,3616
SE-407151,LUM-UMH,PR-3015,2025-07-22,08:00,17:00,30,18,4817
SE-407152,LUM-UMH,PR-3017,22/07/2025,08:00,17:00,25,21,7465
SE-407153,LUM-UMH,PR-3018,2025-07-22,08:00,17:00,20,27,3765
SE-407154,LUM-CLR,PR-3019,22/07/2025,08:00,17:00,20,27,4416
SE-407155,LUM-CLR,PR-3020,2025-07-22,08:00,17:00,30,18,3302
SE-407156,LUM-CLR,PR-3021,2025-07-22,08:00,17:00,20,27,4210
SE-407157,LUM-CLR,PR-3022,2025-07-22,08:00,17:00,20,27,4199
SE-407158,LUM-CLR,PR-3023,2025-07-22,08:00,17:00,20,27,3940
SE-407159,LUM-CLR,PR-3024,2025-07-22,08:00,17:00,20,27,4215
SE-407160,LUM-GQE,PR-3025,2025-07-22,08:00,17:00,20,27,3480
SE-407161,LUM-GQE,PR-3026,2025-07-22,08:00,17:00,20,27,4421
SE-407162,LUM-GQE,PR-3027,2025-07-22,08:00,17:00,30,18,5152
SE-407163,LUM-BFN,PR-3029,2025-07-22,08:00,17:00,30,18,4817
SE-407164,LUM-BFN,PR-3030,2025-07-22,08:00,17:00,30,18,2885
SE-407165,LUM-BFN,PR-3031,2025-07-22,08:00,17:00,30,18,3256
SE-407166,LUM-BFN,PR-3032,2025-07-22,08:00,17:00,30,18,2779
