payment_id,loan_id,instalment_no,due_date,paid_date,amount_due_zar,amount_paid_zar,payment_method,status,failure_reason
RP-993515,LN-510623,3,19/01/2026,,3170.52,0,Debit order,Failed,Debit order disputed
RP-993516,LN-510624,3,22/01/2026,2026-01-28,5362.26,5362.26,Debit order,Paid,
RP-993517,LN-510625,3,2026-01-15,2026-01-17,1134.16,1134.16,Debit order,Paid,
RP-993518,LN-510626,3,2026-01-22,2026-01-26,1623.88,1623.88,EFT,Paid,
RP-993519,LN-510627,3,26/01/2026,2026-01-27,3345.76,3345.76,Cash,paid,
RP-993520,LN-510628,3,2026-01-15,2026-01-17,5588.16,5588.16,Debit order,Paid,
RP-993521,LN-510630,3,2026-01-15,2026-01-17,2645.23,7935.69,Debit order,Paid,
RP-993522,LN-510631,3,21/01/2026,2026-01-22,4125.15,4125.15,Debit order,Paid,
RP-993523,LN-510632,3,2026-01-08,2026-01-15,3180.74,3180.74,Debit order,Paid,
RP-993524,LN-510633,3,2026-01-09,2026-01-18,733.17,733.17,Debit order,Paid,
RP-993525,LN-510634,3,2026-01-10,2026-01-18,3345.76,3345.76,Debit order,Paid,
RP-993526,LN-510635,3,06/01/2026,2026-01-07,4625.13,"4,625.13",Debit order,Paid,
RP-993527,LN-510636,3,09/01/2026,2026-01-09,2372.2,2372.2,Debit order,paid,
RP-993528,LN-510637,3,2026-01-27,2026-02-04,1365.64,1365.64,Debit order,Paid,
RP-993529,LN-510638,3,2026-01-14,2026-01-15,2807.21,2807.21,Cash,Paid,
RP-993530,LN-510639,3,2026-01-28,2026-02-04,3690.81,"1,915.11",Debit order,Partial,
RP-993531,LN-510640,3,02/01/2026,2026-01-05,2498.25,2498.25,Debit order,Paid,
RP-993532,LN-510641,3,2026-01-06,2026-01-08,914.7,914.7,Debit order,Paid,
RP-993533,LN-510642,3,05/01/2026,2026-01-09,1202.54,"1,202.54",Debit order,Paid,
RP-993534,LN-510643,3,22/01/2026,2026-01-30,3289.82,3289.82,Debit order,Paid,
RP-993535,LN-510644,3,2026-01-28,2026-01-31,4536.13,4536.13,Debit order,Paid,
RP-993536,LN-510645,3,2026-01-13,2026-01-16,3690.81,3690.81,EFT,Paid,
RP-993537,LN-510646,3,2026-01-21,,2519.22,0,Debit order,Failed,Insufficient funds
RP-993538,LN-510647,3,2026-01-27,2026-02-03,4160.81,"4,160.81",Cash,Paid,
RP-993539,LN-510648,3,2026-01-17,2026-01-26,2615.01,2615.01,Debit order,Paid,
RP-993540,LN-510649,3,11/01/2026,2026-01-19,2259.72,2259.72,Debit order,Paid,
RP-993541,LN-510650,3,2026-01-22,2026-01-25,1000.48,1000.48,Debit order,Paid,
RP-993542,LN-510651,3,2026-01-20,2026-01-27,3289.82,3289.82,Debit order,paid,
RP-993543,LN-510652,3,2026-01-04,2026-01-07,3736.27,3736.27,Debit order,Paid,
RP-993544,LN-510653,3,2026-01-18,2026-01-27,2411.9,2411.9,EFT,Paid,
RP-993545,LN-510654,3,25/01/2026,2026-01-26,1317.15,1317.15,Debit order,Paid,
RP-993546,LN-510655,3,16/01/2026,2026-01-19,10250.72,10250.72,Debit order,Paid,
RP-993547,LN-510656,3,2026-01-17,2026-01-23,1546.31,1546.31,Debit order,Paid,
RP-993548,LN-510657,3,03/01/2026,2026-01-12,3047.68,3047.68,Debit order,Paid,
RP-993549,LN-510658,3,2026-01-03,2026-01-06,3205.7,3205.7,Debit order,Paid,
RP-993550,LN-510659,3,14/01/2026,2026-01-16,1397.19,1397.19,Debit order,Paid,
RP-993551,LN-510660,3,2026-01-05,2026-01-06,3276.26,"3,276.26",Debit order,Paid,
RP-993552,LN-510661,3,2026-01-27,2026-01-28,8517.43,8517.43,Debit order,Paid,
RP-993553,LN-510662,3,2026-01-14,2026-01-17,3458.51,1308.91,Debit order,Partial,
RP-993554,LN-510663,3,2026-01-21,2026-01-29,3345.76,3345.76,Debit order,Paid,
RP-993555,LN-510664,3,2026-01-07,2026-01-08,1396.58,1396.58,Debit order,Paid,
RP-993556,LN-510665,3,2026-01-16,2026-01-24,2363.52,2363.52,Debit order,Paid,
RP-993557,LN-510666,3,2026-01-05,2026-01-05,9302.77,9302.77,Debit order,Paid,
RP-993558,LN-510667,3,2026-01-02,2026-01-11,1364.81,1364.81,Debit order,Paid,
RP-993559,LN-510668,3,2026-01-16,2026-01-18,1639.11,1639.11,Debit order,Paid,
RP-993560,LN-510669,3,2026-01-20,2026-01-29,1591.5,1591.5,Debit order,Paid,
RP-993561,LN-510670,3,20/01/2026,2026-01-27,3014.08,3014.08,Debit order,Paid,
RP-993562,LN-510671,3,05/01/2026,2026-01-06,1847.46,3694.92,EFT,Paid,
RP-993563,LN-510672,3,2026-01-24,,10278.54,0,EFT,Failed,Payment stopped
RP-993564,LN-510673,3,12/01/2026,2026-01-21,2668.13,2668.13,Debit order,Paid,
RP-993565,LN-510674,3,2026-01-20,2026-01-25,5642.01,5642.01,Debit order,Paid,
RP-993566,LN-510675,3,2026-01-20,2026-01-27,3354.71,3354.71,Debit order,Paid,
RP-993567,LN-510676,3,01/01/2026,,1450,0,Debit order,Failed,Debit order disputed
RP-993568,LN-510677,3,09/01/2026,,2325.43,0,Debit order,Failed,No authority
RP-993569,LN-510678,3,2026-01-12,,1903.02,0,Debit order,Failed,Debit order disputed
RP-993570,LN-510679,3,2026-01-05,2026-01-12,1016.64,1016.64,Debit order,Paid,
RP-993571,LN-510680,3,13/01/2026,2026-01-16,7762.89,7762.89,Debit order,Paid,
RP-993572,LN-510681,3,2026-01-27,2026-01-30,3027.13,3027.13,Debit order,Paid,
RP-993573,LN-510682,3,2026-01-24,2026-01-31,2810.73,2810.73,Debit order,Paid,
RP-993574,LN-510683,3,2026-01-09,2026-01-17,9854.86,9854.86,EFT,Paid,
RP-993575,LN-510684,3,24/01/2026,2026-01-24,10250.72,10250.72,EFT,Paid,
RP-993576,LN-510685,3,2026-01-03,2026-01-10,3996.55,3996.55,Debit order,Paid,
RP-993577,LN-510686,3,24/01/2026,,3325.02,0,Debit order,Failed,Insufficient funds
RP-993578,LN-510687,3,07/01/2026,2026-01-11,2159.35,"4,318.70",Debit order,Paid,
RP-993579,LN-510688,3,2026-01-17,2026-01-17,1482.1,1482.1,Debit order,Paid,
RP-993580,LN-510689,3,2026-01-23,2026-01-23,5642.01,5642.01,Debit order,Paid,
RP-993581,LN-510690,3,2026-01-15,2026-01-21,1719.6,1719.6,Debit order,Paid,
RP-993582,LN-510691,3,2026-01-09,2026-01-18,1623.88,3247.76,EFT,Paid,
RP-993583,LN-510692,3,2026-01-04,2026-01-05,4051.73,4051.73,Debit order,Paid,
RP-993584,LN-510693,3,2026-01-28,2026-02-03,4051.73,4051.73,Debit order,Paid,
RP-993585,LN-510694,3,2026-01-05,2026-01-06,1062.06,2124.12,Debit order,Paid,
RP-993586,LN-510695,3,05/01/2026,2026-01-14,4042.63,4042.63,Debit order,Paid,
RP-993587,LN-510696,3,2026-01-02,2026-01-10,8370.19,8370.19,Debit order,Paid,
RP-993588,LN-510697,3,2026-01-20,2026-01-22,5588.16,5588.16,Debit order,Paid,
RP-993589,LN-510698,3,2026-01-03,2026-01-06,1489.04,1489.04,Debit order,Paid,
RP-993590,LN-510699,3,19/01/2026,2026-01-23,3216.71,6433.42,EFT,Paid,
RP-993591,LN-510700,3,2026-01-11,,1347.48,0,Debit order,Failed,Insufficient funds
RP-993592,LN-510701,3,2026-01-20,2026-01-25,649.52,649.52,EFT,PAID,
RP-993593,LN-510702,3,13/01/2026,2026-01-17,3345.76,3345.76,Debit order,Paid,
RP-993594,LN-510703,3,08/01/2026,2026-01-13,2540.32,2540.32,Debit order,Paid,
RP-993595,LN-510704,3,2026-01-14,2026-01-19,4344.8,984.18,Debit order,Partial,
RP-993596,LN-510705,3,2026-01-12,2026-01-12,1980.11,5940.33,Debit order,paid,
RP-993597,LN-510706,3,2026-01-11,2026-01-20,2791.87,2791.87,Debit order,Paid,
RP-993598,LN-510707,3,21/01/2026,2026-01-26,1437.88,1437.88,Debit order,PAID,
RP-993599,LN-510708,3,2026-01-04,2026-01-09,2228.06,4456.12,Debit order,Paid,
RP-993600,LN-510709,3,2026-01-23,2026-02-01,1578.18,1578.18,Debit order,Paid,
RP-993601,LN-510710,3,2026-01-27,2026-01-31,3958.49,3958.49,Debit order,Paid,
RP-993602,LN-510711,3,2026-01-19,2026-01-26,2889.27,5778.54,Debit order,paid,
RP-993603,LN-510712,3,2026-01-21,2026-01-28,5588.16,5588.16,Debit order,Paid,
RP-993604,LN-510713,3,2026-01-22,2026-01-23,2080.49,2080.49,Debit order,Paid,
RP-993605,LN-510714,3,2026-01-26,,1708.42,0,Debit order,Failed,Payment stopped
RP-993606,LN-510715,3,2026-01-26,2026-01-28,3958.49,3958.49,Debit order,Paid,
RP-993607,LN-510716,3,16/01/2026,2026-01-23,2014.89,2014.89,Debit order,Paid,
RP-993608,LN-510717,3,2026-01-21,2026-01-27,2478.72,2478.72,Debit order,Paid,
RP-993609,LN-510718,3,05/01/2026,2026-01-09,904.19,904.19,Debit order,Paid,
RP-993610,LN-510719,3,2026-01-01,2026-01-06,1164.76,1164.76,Debit order,Paid,
RP-993611,LN-510720,3,2026-01-18,2026-01-20,1473.98,1473.98,Debit order,Paid,
RP-993612,LN-510721,3,2026-01-26,2026-01-31,2347.44,2347.44,Debit order,Paid,
RP-993613,LN-510722,3,2026-01-14,2026-01-21,2220.54,2220.54,Debit order,Paid,
RP-993614,LN-510723,3,16/01/2026,2026-01-21,2588.21,2588.21,Debit order,Paid,
RP-993615,LN-510724,3,2026-01-16,2026-01-23,4220.29,4220.29,Debit order,Paid,
RP-993616,LN-510725,3,2026-01-07,2026-01-11,1680.8,1680.8,Debit order,Paid,
RP-993617,LN-510726,3,2026-01-22,,1578.42,0,Debit order,Failed,Account closed
RP-993618,LN-510727,3,2026-01-23,2026-01-25,2846.46,2846.46,Debit order,Paid,
RP-993619,LN-510728,3,14/01/2026,2026-01-14,4915.52,4915.52,Debit order,Paid,
RP-993620,LN-510729,3,2026-01-22,2026-01-27,2599.52,2599.52,Debit order,paid,
RP-993621,LN-510730,3,2026-01-05,,9828.11,0,Debit order,FAILED,Insufficient funds
RP-993622,LN-510731,3,2026-01-09,2026-01-17,903.06,903.06,Debit order,Paid,
RP-993623,LN-510732,3,20/01/2026,2026-01-26,2747.87,2747.87,Debit order,PAID,
RP-993624,LN-510733,3,2026-01-06,2026-01-14,2511.04,2511.04,Debit order,paid,
RP-993625,LN-510734,3,21/01/2026,2026-01-28,9630.91,9630.91,Debit order,Paid,
RP-993626,LN-510735,3,23/01/2026,2026-01-26,2833.98,2833.98,Debit order,Paid,
RP-993627,LN-510736,3,28/01/2026,2026-01-31,7155.58,4019.99,Debit order,Partial,
RP-993628,LN-510737,3,2026-01-16,2026-01-18,717.12,717.12,Debit order,Paid,
RP-993629,LN-510738,3,21/01/2026,2026-01-22,2081.8,2081.8,EFT,Paid,
RP-993630,LN-510739,3,2026-01-26,2026-02-04,4680.68,"4,680.68",Debit order,PAID,
RP-993631,LN-510740,3,2026-01-28,2026-01-28,4051.73,4051.73,Debit order,Paid,
RP-993632,LN-510741,3,2026-01-09,,3530.62,0,Debit order,FAILED,Account closed
RP-993633,LN-510742,3,2026-01-02,2026-01-04,5062.2,"5,062.20",Debit order,paid,
RP-993634,LN-510743,3,19/01/2026,2026-01-22,1035.43,1035.43,Debit order,Paid,
RP-993635,LN-510744,3,2026-01-15,2026-01-21,2944.55,2944.55,Debit order,Paid,
RP-993636,LN-510745,3,2026-01-01,2026-01-10,2401.1,"2,401.10",Debit order,Paid,
RP-993637,LN-510746,3,2026-01-26,2026-02-01,5808.23,5808.23,Debit order,Paid,
RP-993638,LN-510747,3,2026-01-10,2026-01-13,1706.84,1706.84,EFT,Paid,
RP-993639,LN-510748,3,2026-01-11,2026-01-16,2133.99,"2,133.99",Debit order,Paid,
RP-993640,LN-510749,3,2026-01-02,2026-01-07,4078.96,"4,078.96",Debit order,Paid,
RP-993641,LN-510750,3,2026-01-05,2026-01-12,5642.01,5642.01,EFT,PAID,
RP-993642,LN-510751,3,2026-01-21,2026-01-25,2381.07,2381.07,Debit order,paid,
RP-993643,LN-510752,3,2026-01-02,2026-01-03,3958.49,3958.49,Debit order,Paid,
RP-993644,LN-510753,3,2026-01-27,2026-01-31,4051.73,4051.73,Debit order,Paid,
RP-993645,LN-510754,3,28/01/2026,2026-01-31,1406.27,1406.27,Debit order,Paid,
RP-993646,LN-510755,3,2026-01-22,2026-01-22,3606.56,3606.56,Debit order,Paid,
RP-993647,LN-510756,3,22/01/2026,2026-01-23,10250.72,10250.72,Debit order,Paid,
RP-993648,LN-510757,3,2026-01-12,2026-01-19,4106.31,4106.31,Debit order,paid,
RP-993649,LN-510758,3,24/01/2026,2026-01-26,895,895,Debit order,paid,
RP-993650,LN-510759,3,2026-01-04,,1498.77,0,Debit order,FAILED,Account closed
RP-993651,LN-510760,3,2026-01-25,,1899.48,0,Debit order,Failed,Insufficient funds
RP-993652,LN-510761,3,2026-01-21,,903.06,0,EFT,Failed,Payment stopped
RP-993653,LN-510762,3,2026-01-01,,2926.95,0,Debit order,Failed,No authority
RP-993654,LN-510763,3,2026-01-26,2026-02-02,2446.99,2446.99,Debit order,Paid,
RP-993655,LN-510764,3,2026-01-18,2026-01-27,2919.99,"2,919.99",Debit order,Paid,
RP-993656,LN-510765,3,2026-01-15,2026-01-22,4514.02,4514.02,Debit order,Paid,
RP-993657,LN-510766,3,2026-01-10,2026-01-10,5162.72,5162.72,Debit order,Paid,
RP-993658,LN-510767,3,2026-01-25,2026-01-29,3069.64,3069.64,Debit order,Paid,
RP-993659,LN-510768,3,2026-01-22,2026-01-28,2451.6,2451.6,Debit order,Paid,
RP-993660,LN-510769,3,2026-01-14,2026-01-19,2650.1,2650.1,Debit order,Paid,
RP-993661,LN-510770,3,24/01/2026,2026-01-31,7276.47,7276.47,Debit order,Paid,
RP-993662,LN-510771,3,2026-01-15,2026-01-24,1489.04,1489.04,Debit order,Paid,
RP-993663,LN-510772,3,2026-01-22,2026-01-24,2077.26,4154.52,Debit order,Paid,
RP-993664,LN-510773,3,2026-01-05,2026-01-10,3331.54,3331.54,Debit order,paid,
RP-993665,LN-510774,3,2026-01-13,2026-01-19,2453.89,2453.89,Debit order,paid,
RP-993666,LN-510775,3,2026-01-23,2026-01-28,3248.91,3248.91,Debit order,Paid,
RP-993667,LN-510776,3,2026-01-09,2026-01-11,4140.98,1426.59,Debit order,Partial,
RP-993668,LN-510777,3,2026-01-14,,3645.83,0,Debit order,Failed,Insufficient funds
RP-993669,LN-510778,3,08/01/2026,2026-01-13,2900.35,2900.35,Debit order,Paid,
RP-993670,LN-510779,3,28/01/2026,2026-01-29,2939.57,2939.57,Debit order,Paid,
RP-993671,LN-510780,3,17/01/2026,2026-01-23,5439.99,"5,439.99",Cash,paid,
RP-993672,LN-510781,3,19/01/2026,2026-01-23,1075.68,1075.68,Debit order,Paid,
RP-993673,LN-510782,3,2026-01-01,,1465.36,0,Debit order,Failed,No authority
RP-993674,LN-510783,3,07/01/2026,2026-01-13,1461.96,1461.96,EFT,Paid,
RP-993675,LN-510784,3,2026-01-28,2026-01-30,3338.71,3338.71,Debit order,Paid,
RP-993676,LN-510785,3,07/01/2026,2026-01-15,2332.49,2332.49,Debit order,Paid,
RP-993677,LN-510786,3,2026-01-18,2026-01-26,3023.32,3023.32,Debit order,Paid,
RP-993678,LN-510787,3,2026-01-23,2026-01-28,5615.05,5615.05,Debit order,Paid,
RP-993679,LN-510788,3,2026-01-10,2026-01-16,1353.68,"1,353.68",Debit order,Paid,
RP-993680,LN-510789,3,2026-01-07,2026-01-15,2041.06,"2,041.06",Debit order,Paid,
RP-993681,LN-510790,3,2026-01-05,2026-01-12,5088.01,5088.01,Debit order,Paid,
RP-993682,LN-510791,3,18/01/2026,2026-01-19,3345.76,3345.76,Debit order,Paid,
RP-993683,LN-510792,3,2026-01-03,,3007.44,0,Debit order,Failed,Account closed
RP-993684,LN-510793,3,2026-01-10,2026-01-10,1254.92,1254.92,Debit order,PAID,
RP-993685,LN-510794,3,2026-01-24,2026-02-01,1578.18,1578.18,Debit order,Paid,
RP-993686,LN-510795,3,2026-01-09,2026-01-15,2170.57,2170.57,Debit order,Paid,
RP-993687,LN-510796,3,2026-01-16,2026-01-22,1468.58,1468.58,Debit order,Paid,
RP-993688,LN-510797,3,2026-01-05,,3424.87,0,Debit order,Failed,No authority
RP-993689,LN-510798,3,2026-01-10,2026-01-15,1321.57,1321.57,Debit order,Paid,
RP-993690,LN-510799,3,2026-01-27,2026-02-04,2325.43,4650.86,Debit order,Paid,
RP-993691,LN-510800,3,2026-01-21,2026-01-26,2347.98,2347.98,Debit order,Paid,
RP-993692,LN-510801,3,2026-01-03,2026-01-03,2569.82,2569.82,Debit order,Paid,
RP-993693,LN-510802,3,2026-01-24,2026-01-26,8167.76,8167.76,Debit order,PAID,
RP-993694,LN-510803,3,2026-01-01,,1724.65,0,Debit order,Failed,No authority
RP-993695,LN-510804,3,2026-01-22,2026-01-29,1628.47,1628.47,Debit order,Paid,
RP-993696,LN-510805,3,07/01/2026,,1437.88,0,Debit order,Failed,No authority
RP-993697,LN-510806,3,17/01/2026,2026-01-25,2336.33,2336.33,Debit order,Paid,
RP-993698,LN-510807,3,2026-01-22,2026-01-27,3317.72,3317.72,Debit order,Paid,
RP-993699,LN-510808,3,2026-01-08,2026-01-12,2780.53,2780.53,Debit order,Paid,
RP-993700,LN-510809,3,2026-01-20,2026-01-20,2655.53,2655.53,Debit order,Paid,
RP-993701,LN-510810,3,2026-01-01,2026-01-10,3612.98,3612.98,Debit order,Paid,
RP-993702,LN-510811,3,2026-01-08,2026-01-17,2557.56,2557.56,Debit order,Paid,
RP-993703,LN-510812,3,2026-01-20,2026-01-24,1526.73,1526.73,Debit order,Paid,
RP-993704,LN-510813,3,2026-01-27,2026-02-01,1468.58,1468.58,Cash,Paid,
RP-993705,LN-510814,3,2026-01-22,2026-01-29,8517.43,"8,517.43",Debit order,Paid,
RP-993706,LN-510815,3,2026-01-11,2026-01-20,2916.71,2916.71,Debit order,Paid,
RP-993707,LN-510816,3,27/01/2026,2026-02-05,3590.81,3590.81,Debit order,Paid,
RP-993708,LN-510817,3,2026-01-14,,4078.96,0,Debit order,Failed,Debit order disputed
RP-993709,LN-510818,3,28/01/2026,2026-02-03,1821.72,1821.72,Debit order,Paid,
RP-993710,LN-510819,3,2026-01-21,2026-01-21,3048.82,3048.82,Debit order,Paid,
RP-993711,LN-510820,3,18/01/2026,2026-01-27,1898.61,1176.26,Debit order,Partial,
RP-993712,LN-510821,3,2026-01-20,2026-01-21,5588.16,5588.16,Debit order,Paid,
RP-993713,LN-510822,3,2026-01-11,2026-01-11,5333.67,10667.34,EFT,Paid,
RP-993714,LN-510823,3,14/01/2026,2026-01-22,1138.12,1138.12,Debit order,Paid,
RP-993715,LN-510824,3,2026-01-23,2026-01-30,1788.22,"1,788.22",Cash,Paid,
RP-993716,LN-510825,3,08/01/2026,,2599.52,0,Debit order,Failed,Debit order disputed
RP-993717,LN-510826,3,2026-01-14,,3825.67,0,Debit order,Failed,Payment stopped
RP-993718,LN-510827,3,21/01/2026,2026-01-27,5011.94,5011.94,Debit order,Paid,
RP-993719,LN-510828,3,2026-01-08,2026-01-11,2563.02,2563.02,EFT,Paid,
RP-993720,LN-510829,3,2026-01-13,2026-01-19,1064.72,1064.72,Debit order,Paid,
RP-993721,LN-510830,3,28/01/2026,2026-02-01,10038.89,5541.12,Debit order,Partial,
RP-993722,LN-510831,3,13/01/2026,2026-01-21,2060,2060,Debit order,Paid,
RP-993723,LN-510832,3,2026-01-05,,2270.41,0,Debit order,Failed,Account closed
RP-993724,LN-510833,3,2026-01-06,2026-01-06,3714.2,3714.2,Debit order,Paid,
RP-993725,LN-510834,3,2026-01-09,2026-01-16,3289.82,3289.82,Debit order,Paid,
RP-993726,LN-510835,3,2026-01-08,2026-01-10,2142.03,2142.03,Debit order,Paid,
RP-993727,LN-510836,3,05/01/2026,2026-01-09,1341.3,1341.3,Debit order,Paid,
RP-993728,LN-510837,3,2026-01-18,2026-01-18,3933.61,3933.61,EFT,Paid,
RP-993729,LN-510838,3,02/01/2026,2026-01-04,5588.16,5588.16,Debit order,Paid,
RP-993730,LN-510839,3,2026-01-28,2026-01-28,936.3,936.3,Debit order,Paid,
RP-993731,LN-510840,3,2026-01-01,,6042.19,0,Debit order,Failed,Debit order disputed
RP-993732,LN-510841,3,25/01/2026,2026-01-27,2233.83,2233.83,Debit order,Paid,
RP-993733,LN-510842,3,2026-01-02,2026-01-05,1688.65,1688.65,Debit order,Paid,
RP-993734,LN-510843,3,2026-01-11,2026-01-12,3345.76,3345.76,Debit order,Paid,
RP-993735,LN-510844,3,14/01/2026,2026-01-17,4119.07,4119.07,Debit order,Paid,
RP-993736,LN-510845,3,28/01/2026,2026-02-01,2649.88,2649.88,Debit order,Paid,
RP-993737,LN-510846,3,2026-01-22,,5238.06,0,EFT,Failed,Account closed
RP-993738,LN-510847,3,2026-01-23,2026-02-01,2242.78,2242.78,Debit order,PAID,
RP-993739,LN-510848,3,21/01/2026,,5588.16,0,Debit order,Failed,Debit order disputed
RP-993740,LN-510849,3,2026-01-21,2026-01-26,4106.31,4106.31,Debit order,PAID,
RP-993741,LN-510850,3,17/01/2026,2026-01-19,4434.64,4434.64,EFT,Paid,
RP-993742,LN-510851,3,2026-01-01,2026-01-07,4195.99,"4,195.99",Debit order,Paid,
RP-993743,LN-510852,3,2026-01-20,2026-01-27,4887.95,4887.95,Debit order,Paid,
RP-993744,LN-510853,3,2026-01-12,2026-01-19,1783.58,"1,783.58",Debit order,Paid,
RP-993745,LN-510854,3,2026-01-17,2026-01-19,3690.81,3690.81,Debit order,PAID,
RP-993746,LN-510855,3,11/01/2026,2026-01-18,846.66,846.66,Debit order,Paid,
RP-993747,LN-510856,3,2026-01-14,2026-01-15,3184.55,3184.55,Debit order,Paid,
RP-993748,LN-510857,3,28/01/2026,2026-01-31,4011.7,4011.7,Debit order,paid,
RP-993749,LN-510858,3,28/01/2026,2026-01-31,1639.11,"1,639.11",Debit order,Paid,
RP-993750,LN-510859,3,2026-01-24,2026-01-27,5615.05,3783.42,EFT,Partial,
RP-993751,LN-510860,3,2026-01-10,2026-01-11,2625.21,2625.21,Debit order,Paid,
RP-993752,LN-510861,3,2026-01-16,2026-01-17,4514.02,4514.02,Debit order,Paid,
RP-993753,LN-510862,3,2026-01-05,2026-01-12,2511.04,2511.04,Debit order,Paid,
RP-993754,LN-510863,3,02/01/2026,2026-01-02,2971.46,2971.46,Cash,Paid,
RP-993755,LN-510864,3,2026-01-27,2026-02-04,5642.01,5642.01,Cash,Paid,
RP-993756,LN-510865,3,2026-01-25,2026-01-25,679.45,679.45,Debit order,Paid,
RP-993757,LN-510866,3,2026-01-11,2026-01-19,3299.96,3299.96,Debit order,Paid,
RP-993758,LN-510867,3,2026-01-09,,5588.16,0,Debit order,Failed,Debit order disputed
RP-993759,LN-510868,3,07/01/2026,2026-01-14,4078.96,4078.96,Debit order,Paid,
RP-993760,LN-510869,3,02/01/2026,2026-01-02,2027.59,2027.59,Debit order,Paid,
RP-993761,LN-510870,3,2026-01-05,2026-01-11,5561.35,5561.35,EFT,Paid,
RP-993762,LN-510871,3,2026-01-10,,6548.28,0,Debit order,Failed,Account closed
RP-993763,LN-510872,3,2026-01-21,2026-01-30,5615.05,5615.05,Debit order,Paid,
RP-993764,LN-510873,3,2026-01-04,2026-01-12,2077.26,4154.52,Debit order,Paid,
RP-993765,LN-510874,3,11/01/2026,2026-01-18,1602.93,1602.93,Debit order,Paid,
RP-993766,LN-510875,3,2026-01-20,2026-01-23,1830.28,1830.28,Debit order,Paid,
RP-993767,LN-510876,3,12/01/2026,2026-01-21,2935,"5,870.00",Debit order,Paid,
RP-993768,LN-510877,3,2026-01-26,,1948.25,0,EFT,Failed,Debit order disputed
RP-993769,LN-510878,3,2026-01-01,2026-01-05,6278.46,6278.46,Debit order,Paid,
RP-993770,LN-510879,3,2026-01-17,,5313.5,0,Debit order,Failed,No authority
RP-993771,LN-510880,3,2026-01-08,2026-01-10,3474.26,3474.26,Debit order,Paid,
RP-993772,LN-510881,3,02/01/2026,,9854.86,0,Debit order,FAILED,Insufficient funds
RP-993773,LN-510882,3,2026-01-24,2026-01-29,1736.98,1736.98,EFT,PAID,
RP-993774,LN-510883,3,07/01/2026,2026-01-12,5615.05,5615.05,Debit order,PAID,
RP-993775,LN-510884,3,2026-01-27,2026-02-05,1800.62,1800.62,EFT,Paid,
RP-993776,LN-510885,3,04/01/2026,2026-01-07,3208.11,3208.11,Debit order,Paid,
RP-993777,LN-510886,3,2026-01-19,2026-01-23,4024.6,"4,024.60",Debit order,Paid,
RP-993778,LN-510887,3,2026-01-09,2026-01-18,2736.32,2736.32,EFT,Paid,
RP-993779,LN-510888,3,26/01/2026,2026-02-03,1958.57,1958.57,Debit order,PAID,
RP-993780,LN-510889,3,02/01/2026,2026-01-04,3345.76,3345.76,Debit order,Paid,
RP-993781,LN-510890,3,26/01/2026,2026-02-02,2325.43,2325.43,Debit order,Paid,
RP-993782,LN-510891,3,2026-01-04,2026-01-07,2650.1,720.62,Debit order,Partial,
RP-993783,LN-510892,3,2026-01-26,2026-02-04,2671.95,2671.95,Debit order,Paid,
RP-993784,LN-510893,3,04/01/2026,2026-01-13,1138.12,1138.12,Debit order,Paid,
RP-993785,LN-510894,3,08/01/2026,2026-01-09,2347.44,2347.44,Debit order,Paid,
RP-993786,LN-510895,3,2026-01-22,2026-01-27,3497.55,3497.55,EFT,Paid,
RP-993787,LN-510896,3,2026-01-27,2026-01-30,2533.47,2533.47,Debit order,Paid,
RP-993788,LN-510897,3,2026-01-10,2026-01-14,2947.96,2947.96,Debit order,Paid,
RP-993789,LN-510898,3,14/01/2026,2026-01-21,5615.05,3858.65,Debit order,Partial,
RP-993790,LN-510899,3,04/01/2026,2026-01-08,2481.96,"2,481.96",Debit order,Paid,
RP-993791,LN-510900,3,2026-01-28,2026-02-06,3979.54,3979.54,Debit order,Paid,
RP-993792,LN-510901,3,22/01/2026,,5615.05,0,Debit order,Failed,Debit order disputed
RP-993793,LN-510902,3,2026-01-28,2026-01-28,1669.97,1669.97,Debit order,PAID,
RP-993794,LN-510903,3,2026-01-09,2026-01-12,3409.89,3409.89,Debit order,Paid,
RP-993795,LN-510904,3,15/01/2026,,1456.88,0,Debit order,Failed,Account closed
RP-993796,LN-510905,3,28/01/2026,2026-02-03,2511.04,2511.04,Debit order,Paid,
RP-993797,LN-510906,3,2026-01-05,2026-01-07,1068.86,1068.86,Debit order,Paid,
RP-993798,LN-510907,3,17/01/2026,2026-01-22,1721.03,1721.03,Debit order,Paid,
RP-993799,LN-510908,3,08/01/2026,2026-01-15,1212.67,1212.67,Debit order,Paid,
RP-993800,LN-510909,3,14/01/2026,,5588.16,0,Debit order,Failed,No authority
RP-993801,LN-510910,3,2026-01-17,2026-01-19,1538.48,1538.48,Debit order,Paid,
RP-993802,LN-510911,3,2026-01-15,2026-01-15,2716.45,5432.9,Debit order,Paid,
RP-993803,LN-510912,3,2026-01-20,2026-01-22,1528.47,1528.47,Debit order,Paid,
