snapshot_date,loan_id,days_past_due,outstanding_balance_zar,arrears_amount_zar,arrears_bucket
2025-10-31,LN-503545,0,"8,491.51",0,Current
2025-10-31,LN-503547,0,26689.55,0,Current
2025-10-31,LN-503548,0,4073.08,0,Current
2025-10-31,LN-503549,0,5652.07,0,Current
2025-10-31,LN-503552,0,11151.93,0,Current
2025-10-31,LN-503553,0,10454.72,0,Current
2025-10-31,LN-503554,0,10857.5,0,Current
2025-10-31,LN-503555,30,32209.94,3289.82,1-30
2025-10-31,LN-503556,0,32167.58,0,Current
2025-10-31,LN-503557,0,10298.21,0,Current
2025-10-31,LN-503558,0,14170.37,0,Current
2025-10-31,LN-503559,0,7597.85,0,Current
2025-10-31,LN-503560,0,17923.75,0,Current
2025-10-31,LN-503561,0,36751.85,0,Current
2025-10-31,LN-503564,0,7700.12,0,Current
2025-10-31,LN-503566,0,12974.21,0,Current
2025-10-31,LN-503568,0,16357.86,0,Current
2025-10-31,LN-503569,0,"37,268.12",0,Current
2025-10-31,LN-503570,0,31734.67,0,Current
2025-10-31,LN-503571,0,26310.17,0,Current
2025-10-31,LN-503572,0,6640.88,0,Current
2025-10-31,LN-503573,0,30283.77,0,Current
2025-10-31,LN-503574,0,16467.11,0,Current
2025-10-31,LN-503577,0,8745.04,0,Current
2025-10-31,LN-503580,0,9095.51,0,Current
2025-10-31,LN-503581,0,18796.04,0,Current
2025-10-31,LN-503582,0,10402.93,0,Current
2025-10-31,LN-503583,60,20163.07,5015.72,31-60
2025-10-31,LN-503584,0,20196.48,0,Current
2025-10-31,LN-503585,0,7966.97,0,Current
2025-10-31,LN-503586,0,9604.98,0,Current
2025-10-31,LN-503587,150,0,8883.4,90+
2025-10-31,LN-503589,30,21172.94,2060.01,1-30
2025-10-31,LN-503590,60,11353.09,2978.08,31-60
2025-10-31,LN-503591,0,6595.06,0,Current
2025-10-31,LN-503593,0,"16,885.01",0,Current
2025-10-31,LN-503594,60,9843.45,5139.32,31-60
2025-10-31,LN-503595,0,11598.16,0,Current
2025-10-31,LN-503596,0,11611.56,0,Current
2025-10-31,LN-503597,0,"11,151.93",0,Current
2025-10-31,LN-503598,0,18477.52,0,Current
2025-10-31,LN-503601,0,3782.27,0,Current
2025-10-31,LN-503602,0,5776.14,0,Current
2025-10-31,LN-503603,30,8640.81,2545.5,1-30
2025-10-31,LN-503604,0,"15,611.03",0,Current
2025-10-31,LN-503605,0,14378.45,0,Current
2025-10-31,LN-503606,0,28048.74,0,Current
2025-10-31,LN-503608,0,6634.53,0,Current
2025-10-31,LN-503609,0,3392.01,0,Current
2025-10-31,LN-503610,150,0,5896.2,90+
2025-10-31,LN-503611,0,5329.33,0,Current
2025-10-31,LN-503612,0,20663.41,0,Current
2025-10-31,LN-503613,60,33075.46,8157.92,31-60
2025-10-31,LN-503614,60,20696.53,0,31-60
2025-10-31,LN-503615,0,20566.41,0,Current
2025-10-31,LN-503617,0,26059.64,0,Current
2025-10-31,LN-503618,0,14170.37,0,Current
2025-10-31,LN-503619,0,12852.16,0,Current
2025-10-31,LN-503620,0,12279.43,0,Current
2025-10-31,LN-503621,0,32167.59,0,Current
2025-10-31,LN-503623,0,7475.63,0,Current
2025-10-31,LN-503625,0,7990.9,0,Current
2025-10-31,LN-503626,0,"6,096.82",0,Current
2025-10-31,LN-503627,0,3728.45,0,Current
2025-10-31,LN-503628,30,13584.67,916.92,1-30
2025-10-31,LN-503629,0,17369.18,0,Current
2025-10-31,LN-503630,0,22358.04,0,Current
2025-10-31,LN-503632,0,9794.57,0,Current
2025-10-31,LN-503633,0,14170.37,0,Current
2025-10-31,LN-503634,0,25847.97,0,Current
2025-10-31,LN-503635,0,5671.96,0,Current
2025-10-31,LN-503636,0,14170.37,0,Current
2025-10-31,LN-503637,0,"13,699.99",0,Current
2025-10-31,LN-503638,0,"26,121.55",0,Current
2025-10-31,LN-503639,60,11909.93,0,31-60
2025-10-31,LN-503641,0,7454.98,0,Current
2025-10-31,LN-503643,0,3202.91,0,Current
2025-10-31,LN-503644,0,31083.01,0,Current
2025-10-31,LN-503645,150,0,3286.95,90+
2025-10-31,LN-503646,0,27503.52,0,Current
2025-10-31,LN-503647,120,13723.64,3198.48,90+
2025-10-31,LN-503648,0,4383.74,0,Current
2025-10-31,LN-503649,0,26059.64,0,Current
2025-10-31,LN-503650,0,5458.65,0,Current
2025-10-31,LN-503651,0,14378.45,0,Current
2025-10-31,LN-503652,0,13144.14,0,Current
2025-10-31,LN-503653,0,7905.48,0,Current
2025-10-31,LN-503655,0,7770.91,0,Current
2025-10-31,LN-503657,0,26480.39,0,Current
2025-10-31,LN-503658,0,11470.44,0,Current
2025-10-31,LN-503660,0,21488.37,0,Current
2025-10-31,LN-503661,0,26059.64,0,Current
2025-10-31,LN-503663,0,13987.52,0,Current
2025-10-31,LN-503664,0,3782.27,0,Current
2025-10-31,LN-503665,0,9780.77,0,Current
2025-10-31,LN-503666,0,13961.66,0,Current
2025-10-31,LN-503667,0,16369.05,0,Current
2025-10-31,LN-503668,0,6827.91,0,Current
2025-10-31,LN-503670,0,8908.96,0,Current
2025-10-31,LN-503671,0,17667.89,0,Current
2025-10-31,LN-503672,0,23732.87,0,Current
2025-10-31,LN-503673,0,4126.33,0,Current
2025-10-31,LN-503674,30,29835.58,0,1-30
2025-10-31,LN-503675,0,15453.98,0,Current
2025-10-31,LN-503678,0,5228.32,0,Current
2025-10-31,LN-503680,0,14585.99,0,Current
2025-10-31,LN-503683,0,2151.9,0,Current
2025-10-31,LN-503685,0,18858.27,0,Current
2025-10-31,LN-503687,0,12830.57,0,Current
2025-10-31,LN-503688,120,13750.07,5714.44,90+
2025-10-31,LN-503689,0,9377.53,0,Current
2025-10-31,LN-503690,30,"22,452.03",2192.58,1-30
2025-10-31,LN-503691,0,14378.45,0,Current
2025-10-31,LN-503693,0,8056.42,0,Current
2025-10-31,LN-503694,30,7461.03,1101.77,1-30
2025-10-31,LN-503695,0,6550.39,0,Current
2025-10-31,LN-503696,0,15313.48,0,Current
2025-10-31,LN-503697,0,"32,382.50",0,Current
2025-10-31,LN-503699,90,10451.61,6151.05,61-90
2025-10-31,LN-503701,0,5963.21,0,Current
2025-10-31,LN-503702,0,31951.67,0,Current
2025-10-31,LN-503703,0,10298.22,0,Current
2025-10-31,LN-503704,0,11987.38,0,Current
2025-10-31,LN-503706,0,26270.42,0,Current
2025-10-31,LN-503707,0,15658.6,0,Current
2025-10-31,LN-503710,0,15929.45,0,Current
2025-10-31,LN-503711,0,32382.49,0,Current
2025-10-31,LN-503712,0,10737.25,0,Current
2025-10-31,LN-503713,0,7648.38,0,Current
2025-10-31,LN-503714,0,18477.52,0,Current
2025-10-31,LN-503715,0,10654.1,0,Current
2025-10-31,LN-503717,0,23787.69,0,Current
2025-10-31,LN-503718,0,15292.5,0,Current
2025-10-31,LN-503720,0,9888.92,0,Current
2025-10-31,LN-503722,0,9888.92,0,Current
2025-10-31,LN-503724,0,6358.35,0,Current
2025-10-31,LN-503725,30,31951.67,0,1-30
2025-10-31,LN-503726,0,"16,377.13",0,Current
2025-10-31,LN-503727,0,9874.76,0,Current
2025-10-31,LN-503728,0,3250.79,0,Current
2025-10-31,LN-503729,0,6783.18,0,Current
2025-10-31,LN-503731,0,4800.14,0,Current
2025-10-31,LN-503732,0,16109.21,0,Current
2025-10-31,LN-503734,0,16369.05,0,Current
2025-10-31,LN-503735,0,14222.41,0,Current
2025-10-31,LN-503736,120,38567.3,11957.72,90+
2025-10-31,LN-503737,0,2909.93,0,Current
2025-10-31,LN-503738,0,12657.85,0,Current
2025-10-31,LN-503740,0,13401.82,0,Current
2025-10-31,LN-503741,0,6785.14,0,Current
2025-10-31,LN-503742,0,16633.38,0,Current
2025-10-31,LN-503747,0,22281.17,0,Current
2025-10-31,LN-503748,0,1957.4,0,Current
2025-10-31,LN-503749,0,26121.55,0,Current
2025-10-31,LN-503750,0,14378.45,0,Current
2025-10-31,LN-503751,0,"24,127.88",0,Current
2025-10-31,LN-503752,0,9169.13,0,Current
2025-10-31,LN-503753,0,7741.65,0,Current
2025-10-31,LN-503755,0,13961.66,0,Current
2025-10-31,LN-503756,0,37740.38,0,Current
2025-10-31,LN-503757,30,"17,594.88",2587.81,1-30
2025-10-31,LN-503759,0,8745.04,0,Current
2025-10-31,LN-503760,30,19760.7,3307.31,1-30
2025-10-31,LN-503762,0,31734.68,0,Current
2025-10-31,LN-503763,30,8982.67,0,1-30
2025-10-31,LN-503765,0,11264.05,0,Current
2025-10-31,LN-503766,0,8289.6,0,Current
2025-10-31,LN-503767,150,0,13647.5,90+
2025-10-31,LN-503768,0,3728.46,0,Current
2025-10-31,LN-503769,0,22450.24,0,Current
2025-10-31,LN-503770,0,31951.67,0,Current
2025-10-31,LN-503772,0,5455.55,0,Current
2025-10-31,LN-503773,0,31951.67,0,Current
2025-10-31,LN-503774,0,12974.21,0,Current
2025-10-31,LN-503775,0,14170.37,0,Current
2025-10-31,LN-503776,0,"6,014.74",0,Current
2025-10-31,LN-503777,0,30329.76,0,Current
2025-10-31,LN-503778,30,24425.59,3570.22,1-30
2025-10-31,LN-503779,0,"23,568.61",0,Current
2025-10-31,LN-503780,0,"11,392.50",0,Current
2025-10-31,LN-503781,0,14550.62,0,Current
2025-10-31,LN-503782,0,"16,493.72",0,Current
2025-10-31,LN-503783,0,25977.54,0,Current
2025-10-31,LN-503784,0,"5,953.60",0,Current
2025-10-31,LN-503785,150,0,4007.55,90+
2025-10-31,LN-503786,0,11858.9,0,Current
2025-10-31,LN-503787,0,10751.64,0,Current
2025-10-31,LN-503788,0,2785.37,0,Current
2025-10-31,LN-503789,0,26480.39,0,Current
2025-10-31,LN-503790,0,25211.05,0,Current
2025-10-31,LN-503792,0,10321.59,0,Current
2025-10-31,LN-503793,0,24258.13,0,Current
2025-10-31,LN-503794,0,7859.67,0,Current
2025-10-31,LN-503795,0,8506.26,0,Current
2025-10-31,LN-503796,0,14378.45,0,Current
2025-10-31,LN-503797,0,26029.57,0,Current
2025-10-31,LN-503798,0,11354.07,0,Current
2025-10-31,LN-503799,0,14690.13,0,Current
2025-10-31,LN-503800,0,14585.99,0,Current
2025-10-31,LN-503801,0,14378.45,0,Current
2025-10-31,LN-503802,30,19435.64,2750.81,1-30
2025-10-31,LN-503803,0,23651.75,0,Current
2025-10-31,LN-503805,0,"7,885.03",0,Current
2025-10-31,LN-503806,30,9596.3,2902.98,1-30
2025-10-31,LN-503808,0,12593.49,0,Current
2025-10-31,LN-503809,0,17550.48,0,Current
2025-10-31,LN-503810,0,13987.52,0,Current
2025-10-31,LN-503812,120,33370.18,22568.04,90+
2025-10-31,LN-503813,0,16751.39,0,Current
2025-10-31,LN-503814,0,16105.42,0,Current
2025-10-31,LN-503815,0,8171.61,0,Current
2025-10-31,LN-503816,0,36810.84,0,Current
2025-10-31,LN-503817,0,7802.64,0,Current
2025-10-31,LN-503818,90,12989.87,4675.86,61-90
2025-10-31,LN-503820,0,19884.98,0,Current
2025-10-31,LN-503821,0,17953.19,0,Current
2025-10-31,LN-503822,0,10718.35,0,Current
2025-10-31,LN-503823,0,27255.91,0,Current
2025-10-31,LN-503824,0,2261.98,0,Current
2025-10-31,LN-503825,0,14754.55,0,Current
2025-10-31,LN-503826,0,3202.91,0,Current
2025-10-31,LN-503827,0,32167.58,0,Current
2025-10-31,LN-503828,0,7152.82,0,Current
2025-10-31,LN-503829,0,11359.59,0,Current
2025-10-31,LN-503831,0,13987.52,0,Current
2025-10-31,LN-503834,30,37740.39,0,1-30
2025-10-31,LN-503835,0,31062.68,0,Current
2025-10-31,LN-503836,30,23485.27,2290.58,1-30
2025-10-31,LN-503837,0,24406.61,0,Current
2025-10-31,LN-503838,0,12113.51,0,Current
2025-10-31,LN-503840,0,10833.4,0,Current
2025-10-31,LN-503842,0,6399.38,0,Current
2025-10-31,LN-503844,0,8907.21,0,Current
2025-10-31,LN-503845,0,13063.04,0,Current
2025-10-31,LN-503846,0,12757.81,0,Current
2025-10-31,LN-503847,0,29446.7,0,Current
2025-10-31,LN-503848,0,2968.26,0,Current
2025-10-31,LN-503849,120,"20,622.68",8321.96,90+
2025-10-31,LN-503850,0,"14,170.37",0,Current
2025-10-31,LN-503852,90,22264.48,7883.34,61-90
2025-10-31,LN-503853,0,7656.43,0,Current
2025-10-31,LN-503854,0,2868.53,0,Current
2025-10-31,LN-503855,0,12148,0,Current
2025-10-31,LN-503856,0,22989.63,0,Current
2025-10-31,LN-503857,0,13961.66,0,Current
2025-10-31,LN-503858,0,"7,966.98",0,Current
2025-10-31,LN-503859,0,21304.57,0,Current
2025-10-31,LN-503861,0,30466.23,0,Current
2025-10-31,LN-503862,0,11952.94,0,Current
2025-10-31,LN-503864,30,"8,820.33",3276.26,1-30
2025-10-31,LN-503865,0,8285.42,0,Current
2025-10-31,LN-503866,0,5290.52,0,Current
2025-10-31,LN-503867,0,15453.98,0,Current
2025-10-31,LN-503868,0,15821.27,0,Current
2025-10-31,LN-503869,0,7379.46,0,Current
2025-10-31,LN-503870,0,22246.07,0,Current
2025-10-31,LN-503871,0,24374.04,0,Current
2025-10-31,LN-503872,150,0,16588.6,90+
2025-10-31,LN-503873,0,2506.98,0,Current
2025-10-31,LN-503874,0,4119.93,0,Current
2025-10-31,LN-503875,0,6187.32,0,Current
2025-10-31,LN-503876,0,10176.61,0,Current
2025-10-31,LN-503877,0,4239.51,0,Current
2025-10-31,LN-503878,0,6047.81,0,Current
2025-10-31,LN-503879,0,29345.72,0,Current
2025-10-31,LN-503880,0,5065.75,0,Current
2025-10-31,LN-503881,0,20691.37,0,Current
2025-10-31,LN-503882,0,"11,470.44",0,Current
2025-10-31,LN-503883,0,11472.6,0,Current
2025-10-31,LN-503884,0,18280.77,0,Current
2025-10-31,LN-503887,0,34451.15,0,Current
2025-10-31,LN-503888,0,9240.98,0,Current
2025-10-31,LN-503890,0,4872.99,0,Current
2025-10-31,LN-503891,0,5934.51,0,Current
2025-10-31,LN-503892,0,15821.27,0,Current
2025-10-31,LN-503893,30,19243.71,0,1-30
2025-10-31,LN-503894,0,25015.5,0,Current
2025-10-31,LN-503895,0,6288.48,0,Current
2025-10-31,LN-503896,0,24529.13,0,Current
2025-10-31,LN-503897,0,14170.37,0,Current
2025-10-31,LN-503898,0,10134.6,0,Current
2025-10-31,LN-503902,0,11392.5,0,Current
2025-10-31,LN-503903,0,34662.29,0,Current
2025-10-31,LN-503904,0,37968.71,0,Current
2025-10-31,LN-503905,0,12426,0,Current
2025-10-31,LN-503906,0,25311.44,0,Current
2025-10-31,LN-503907,0,32167.58,0,Current
2025-10-31,LN-503908,0,15577.46,0,Current
2025-10-31,LN-503909,0,28227.18,0,Current
2025-10-31,LN-503910,0,12025.13,0,Current
2025-10-31,LN-503913,0,10913.85,0,Current
2025-10-31,LN-503914,0,14378.45,0,Current
2025-10-31,LN-503915,0,26897.83,0,Current
2025-10-31,LN-503916,0,5847.12,0,Current
2025-10-31,LN-503917,0,30793.44,0,Current
2025-10-31,LN-503918,150,0,16303.55,90+
2025-10-31,LN-503919,0,12206.77,0,Current
2025-10-31,LN-503920,0,7966.98,0,Current
2025-10-31,LN-503922,0,16888.64,0,Current
2025-10-31,LN-503924,0,21808.85,0,Current
2025-10-31,LN-503925,0,13471.92,0,Current
2025-10-31,LN-503927,0,7064.63,0,Current
2025-10-31,LN-503928,150,0,28075.25,90+
2025-10-31,LN-503929,0,14170.37,0,Current
2025-10-31,LN-503930,0,26059.64,0,Current
2025-10-31,LN-503932,0,33294.36,0,Current
2025-10-31,LN-503933,30,14384.61,2041.56,1-30
2025-10-31,LN-503934,0,7912.13,0,Current
2025-10-31,LN-503935,0,23175.65,0,Current
2025-10-31,LN-503936,0,11443.53,0,Current
2025-10-31,LN-503937,0,14585.99,0,Current
2025-10-31,LN-503938,0,9355.26,0,Current
2025-10-31,LN-503939,0,3956.98,0,Current
2025-10-31,LN-503940,0,11437.43,0,Current
2025-10-31,LN-503941,0,17203.53,0,Current
2025-10-31,LN-503942,0,13699.99,0,Current
2025-10-31,LN-503943,60,4899.01,0,31-60
2025-10-31,LN-503944,0,7422.73,0,Current
2025-10-31,LN-503945,0,32167.58,0,Current
2025-10-31,LN-503946,0,26270.42,0,Current
2025-10-31,LN-503947,0,25972.85,0,Current
2025-10-31,LN-503948,0,10034.92,0,Current
2025-10-31,LN-503949,60,33239.4,8103.46,31-60
2025-10-31,LN-503950,0,4588.46,0,Current
2025-10-31,LN-503951,0,6866.66,0,Current
2025-10-31,LN-503952,0,14170.37,0,Current
2025-10-31,LN-503954,0,5018.42,0,Current
2025-10-31,LN-503955,90,12815.41,4734.54,61-90
2025-10-31,LN-503957,0,5652.07,0,Current
2025-10-31,LN-503958,90,15429.21,4127.97,61-90
2025-10-31,LN-503959,0,22618.1,0,Current
2025-10-31,LN-503960,0,"19,849.05",0,Current
2025-10-31,LN-503961,0,26260.53,0,Current
2025-10-31,LN-503962,0,3346.1,0,Current
2025-10-31,LN-503963,0,9506.28,0,Current
2025-10-31,LN-503964,60,10555.94,3235.76,31-60
2025-10-31,LN-503965,0,32382.5,0,Current
2025-10-31,LN-503967,30,8831.44,1276.9,1-30
2025-10-31,LN-503968,0,5252.69,0,Current
2025-10-31,LN-503969,30,14691.3,1417.89,1-30
2025-10-31,LN-503972,0,11151.93,0,Current
2025-10-31,LN-503973,0,31584.64,0,Current
2025-10-31,LN-503975,0,9096.53,0,Current
2025-10-31,LN-503976,30,"18,035.70",0,1-30
2025-10-31,LN-503979,0,"9,279.21",0,Current
2025-10-31,LN-503980,0,13251.78,0,Current
2025-10-31,LN-503981,0,7238.9,0,Current
2025-10-31,LN-503983,0,16435.18,0,Current
2025-10-31,LN-503984,0,10380.69,0,Current
2025-10-31,LN-503986,0,4118.38,0,Current
2025-10-31,LN-503987,0,18540.92,0,Current
2025-10-31,LN-503988,0,34237.08,0,Current
2025-10-31,LN-503989,0,"19,982.55",0,Current
2025-10-31,LN-503990,0,14381.34,0,Current
2025-10-31,LN-503991,0,18911.4,0,Current
2025-10-31,LN-503993,0,3389.12,0,Current
2025-10-31,LN-503994,0,7877.63,0,Current
2025-10-31,LN-503995,0,21973.28,0,Current
2025-10-31,LN-503996,0,"15,460.70",0,Current
2025-10-31,LN-503997,0,"25,965.10",0,Current
2025-10-31,LN-503999,30,18208.59,4680.68,1-30
2025-10-31,LN-504000,0,24788.86,0,Current
2025-10-31,LN-504001,0,"11,202.70",0,Current
2025-10-31,LN-504002,0,18540.92,0,Current
2025-10-31,LN-504003,0,8008.81,0,Current
2025-10-31,LN-504004,0,3961.34,0,Current
2025-10-31,LN-504005,0,18863.18,0,Current
2025-10-31,LN-504006,0,26109.08,0,Current
2025-10-31,LN-504009,0,39677.56,0,Current
2025-10-31,LN-504010,0,16064.94,0,Current
2025-10-31,LN-504011,0,13368.04,0,Current
2025-10-31,LN-504012,0,5142.14,0,Current
2025-10-31,LN-504014,0,34915,0,Current
2025-10-31,LN-504015,0,7837.74,0,Current
2025-10-31,LN-504016,90,16015.89,8999.52,61-90
2025-10-31,LN-504017,30,28214.26,2551.88,1-30
2025-10-31,LN-504019,0,34532.04,0,Current
2025-10-31,LN-504020,0,8954.54,0,Current
2025-10-31,LN-504021,30,15547.35,0,1-30
2025-10-31,LN-504022,0,23365.34,0,Current
2025-10-31,LN-504023,0,"29,482.04",0,Current
2025-10-31,LN-504025,0,20604.06,0,Current
2025-10-31,LN-504027,0,"10,936.38",0,Current
2025-10-31,LN-504028,0,16565.74,0,Current
2025-10-31,LN-504029,0,25525.7,0,Current
2025-10-31,LN-504031,0,13429.5,0,Current
2025-10-31,LN-504032,0,16520.36,0,Current
2025-10-31,LN-504033,0,23281.16,0,Current
2025-10-31,LN-504034,0,"27,542.70",0,Current
2025-10-31,LN-504035,0,17406.86,0,Current
2025-10-31,LN-504036,0,7558.7,0,Current
2025-10-31,LN-504038,90,43091.76,9953.16,61-90
2025-10-31,LN-504039,0,29294.68,0,Current
2025-10-31,LN-504040,0,27731.18,0,Current
2025-10-31,LN-504041,0,9842.38,0,Current
2025-10-31,LN-504042,0,10739.01,0,Current
2025-10-31,LN-504043,0,13640.62,0,Current
2025-10-31,LN-504044,30,17394.42,4160.81,1-30
2025-10-31,LN-504045,0,5856.54,0,Current
2025-10-31,LN-504046,60,25050.81,11284.02,31-60
2025-10-31,LN-504047,0,18540.92,0,Current
2025-10-31,LN-504048,0,14836.62,0,Current
2025-10-31,LN-504050,0,17151.66,0,Current
2025-10-31,LN-504051,0,"12,602.46",0,Current
2025-10-31,LN-504052,90,39201.21,6553.65,61-90
2025-10-31,LN-504053,0,18726.43,0,Current
2025-10-31,LN-504055,0,"29,294.69",0,Current
2025-10-31,LN-504056,30,31361.47,2688.42,1-30
2025-10-31,LN-504057,0,10671.83,0,Current
2025-10-31,LN-504058,0,2264.7,0,Current
2025-10-31,LN-504059,0,9408.32,0,Current
2025-10-31,LN-504060,0,28595.86,0,Current
2025-10-31,LN-504061,0,39473.24,0,Current
2025-10-31,LN-504062,0,18831.26,0,Current
2025-10-31,LN-504063,0,39473.26,0,Current
2025-10-31,LN-504064,0,4482.62,0,Current
2025-10-31,LN-504065,0,10290.06,0,Current
2025-10-31,LN-504067,0,5229.26,0,Current
2025-10-31,LN-504068,0,11083.5,0,Current
2025-10-31,LN-504070,60,40584.64,2599.52,31-60
2025-10-31,LN-504071,0,21073.57,0,Current
2025-10-31,LN-504072,0,"5,415.98",0,Current
2025-10-31,LN-504074,0,38093.71,0,Current
2025-10-31,LN-504075,0,11609.58,0,Current
2025-10-31,LN-504076,0,36627.95,0,Current
2025-10-31,LN-504077,0,29106.52,0,Current
2025-10-31,LN-504078,60,17822.09,7658.1,31-60
2025-10-31,LN-504080,0,3772.86,0,Current
2025-10-31,LN-504081,0,14422.36,0,Current
2025-10-31,LN-504082,0,39473.24,0,Current
2025-10-31,LN-504083,0,22827.19,0,Current
2025-10-31,LN-504084,90,23125.58,7140.12,61-90
2025-10-31,LN-504085,0,28230.78,0,Current
2025-10-31,LN-504086,0,9288.46,0,Current
2025-10-31,LN-504088,0,22035.02,0,Current
2025-10-31,LN-504089,0,39880.53,0,Current
2025-10-31,LN-504090,0,10387.7,0,Current
2025-10-31,LN-504091,0,4968.3,0,Current
2025-10-31,LN-504092,0,11091.74,0,Current
2025-10-31,LN-504093,0,21690.94,0,Current
2025-10-31,LN-504094,0,11918.14,0,Current
2025-10-31,LN-504095,0,"26,173.55",0,Current
2025-10-31,LN-504098,0,13575.58,0,Current
2025-10-31,LN-504099,0,4000.06,0,Current
2025-10-31,LN-504100,0,5512.22,0,Current
2025-10-31,LN-504101,0,10537.34,0,Current
2025-10-31,LN-504102,0,7012.38,0,Current
2025-10-31,LN-504104,0,25843.56,0,Current
2025-10-31,LN-504106,0,14381.34,0,Current
2025-10-31,LN-504107,0,5567.23,0,Current
2025-10-31,LN-504109,30,17121.29,2133.99,1-30
2025-10-31,LN-504110,0,22938.94,0,Current
2025-10-31,LN-504111,0,15408.3,0,Current
2025-10-31,LN-504113,0,9993.82,0,Current
2025-10-31,LN-504118,0,"9,702.22",0,Current
2025-10-31,LN-504120,0,19095.88,0,Current
2025-10-31,LN-504121,0,3791.18,0,Current
2025-10-31,LN-504122,0,18726.44,0,Current
2025-10-31,LN-504123,0,26361.9,0,Current
2025-10-31,LN-504124,90,43091.76,9953.16,61-90
2025-10-31,LN-504125,0,18726.44,0,Current
2025-10-31,LN-504126,150,0,9445.75,90+
2025-10-31,LN-504127,60,24996.16,11284.02,31-60
2025-10-31,LN-504128,0,"12,200.74",0,Current
2025-10-31,LN-504129,0,13651.83,0,Current
2025-10-31,LN-504130,0,22975.5,0,Current
2025-10-31,LN-504132,0,20691.93,0,Current
2025-10-31,LN-504134,0,20191.1,0,Current
2025-10-31,LN-504136,0,3329.26,0,Current
2025-10-31,LN-504137,0,7025.74,0,Current
2025-10-31,LN-504138,0,18726.44,0,Current
2025-10-31,LN-504139,0,"6,722.62",0,Current
2025-10-31,LN-504141,60,15640.74,3632.76,31-60
2025-10-31,LN-504142,0,5177.5,0,Current
2025-10-31,LN-504143,150,0,3752.1,90+
2025-10-31,LN-504145,0,10182.3,0,Current
2025-10-31,LN-504146,0,14329.58,0,Current
2025-10-31,LN-504147,0,34723.96,0,Current
2025-10-31,LN-504148,0,14312.79,0,Current
2025-10-31,LN-504149,0,12393.83,0,Current
2025-10-31,LN-504150,60,4824.67,916.1,31-60
2025-10-31,LN-504151,0,20773.02,0,Current
2025-10-31,LN-504152,0,4855.98,0,Current
2025-10-31,LN-504153,0,12560.78,0,Current
2025-10-31,LN-504154,0,4669.26,0,Current
2025-10-31,LN-504155,0,11552.62,0,Current
2025-10-31,LN-504156,0,11501.98,0,Current
2025-10-31,LN-504157,0,15801.9,0,Current
2025-10-31,LN-504158,0,9149.34,0,Current
2025-10-31,LN-504159,0,39318.04,0,Current
2025-10-31,LN-504160,0,6286.38,0,Current
2025-10-31,LN-504161,0,6694.54,0,Current
2025-10-31,LN-504162,0,8319.49,0,Current
2025-10-31,LN-504163,60,9138.82,3677.72,31-60
2025-10-31,LN-504164,0,6656.06,0,Current
2025-10-31,LN-504165,0,18540.92,0,Current
2025-10-31,LN-504166,0,20604.06,0,Current
2025-10-31,LN-504167,0,18540.92,0,Current
2025-10-31,LN-504169,0,4615.1,0,Current
2025-10-31,LN-504170,0,34532.04,0,Current
2025-10-31,LN-504171,0,26761.98,0,Current
2025-10-31,LN-504172,0,10745.8,0,Current
2025-10-31,LN-504173,0,9642.94,0,Current
2025-10-31,LN-504174,0,20885.1,0,Current
2025-10-31,LN-504176,0,34723.96,0,Current
2025-10-31,LN-504177,0,9243.58,0,Current
2025-10-31,LN-504178,0,18540.92,0,Current
2025-10-31,LN-504179,0,14196.46,0,Current
2025-10-31,LN-504181,0,15516.6,0,Current
2025-10-31,LN-504182,0,13144.77,0,Current
2025-10-31,LN-504183,0,13816.13,0,Current
2025-10-31,LN-504184,0,24516.2,0,Current
2025-10-31,LN-504185,0,5177.5,0,Current
2025-10-31,LN-504186,0,35104.92,0,Current
2025-10-31,LN-504187,0,11319.5,0,Current
2025-10-31,LN-504188,30,42241.53,2511.04,1-30
2025-10-31,LN-504189,0,14316.86,0,Current
2025-10-31,LN-504190,90,16754.23,4094.43,61-90
2025-10-31,LN-504192,120,27403.53,18751.56,90+
2025-10-31,LN-504193,90,"18,239.76",9662.91,61-90
2025-10-31,LN-504194,0,18401.1,0,Current
2025-10-31,LN-504195,0,7012.38,0,Current
2025-10-31,LN-504196,0,16702.06,0,Current
2025-10-31,LN-504198,0,10352.54,0,Current
2025-10-31,LN-504199,0,34532.04,0,Current
2025-10-31,LN-504200,0,17817.1,0,Current
2025-10-31,LN-504201,0,10739.18,0,Current
2025-10-31,LN-504203,0,14698.22,0,Current
