trip_id,trip_date,lane_id,direction,vehicle_id,driver_id,origin_depot_code,planned_depart,actual_depart,planned_arrive,actual_arrive,distance_km,load_kg,load_m3,is_empty
TRP-520190,2025-07-01,LN-118,Return,VEH-2056,DRV-471,KES-DBN,2025-07-02 00:00,2025-07-02 00:00,2025-07-02 07:48,2025-07-02 07:55,645,0,0,Y
TRP-520191,2025-07-01,LN-119,Outbound,VEH-2102,DRV-507,KES-CPT,2025-07-01 12:00,2025-07-01 13:22,2025-07-02 05:00,2025-07-02 04:15,1434,21909,56.5,N
TRP-520192,2025-07-01,LN-119,Return,VEH-2105,DRV-503,KES-CPT,02/07/2025 13:00,02/07/2025 13:28,03/07/2025 06:00,03/07/2025 07:26,1345,0,0,Y
TRP-520193,2025-07-01,LN-119,Outbound,VEH-2093,DRV-510,KES-CPT,2025-07-01 08:00,2025-07-01 08:04,2025-07-02 01:00,2025-07-02 02:42,1383,30232,100.32,N
TRP-520194,2025-07-01,LN-119,Return,VEH-2095,DRV-489,KES-CPT,2025-07-02 04:00,2025-07-02 04:17,2025-07-02 21:00,2025-07-02 23:37,1410,22813,95.78,N
TRP-520195,2025-07-01,LN-120,Outbound,VEH-2098,DRV-484,KES-CPT,01/07/2025 07:00,01/07/2025 07:00,01/07/2025 16:00,01/07/2025 16:19,750,27707,94.78,N
TRP-520196,2025-07-01,LN-120,Return,VEH-2091,DRV-507,KES-CPT,2025-07-01 21:00,2025-07-01 21:28,2025-07-02 06:00,2025-07-02 06:39,745,17774,120,N
TRP-520197,2025-07-01,LN-121,Outbound,VEH-2103,DRV-505,KES-CPT,2025-07-01 06:00,2025-07-01 06:36,2025-07-01 11:00,2025-07-01 11:52,436,15110,62.49,N
TRP-520198,2025-07-01,LN-121,Return,VEH-2105,DRV-492,KES-CPT,2025-07-01 21:00,2025-07-01 21:20,2025-07-02 02:00,2025-07-02 01:25,428,0,0,Y
TRP-520199,2025-07-01,LN-122,Outbound,VEH-2118,DRV-492,KES-CPT,2025-07-01 07:00,2025-07-01 07:18,2025-07-01 08:30,2025-07-01 08:55,112,6618,34.64,N
TRP-520200,2025-07-01,LN-122,Return,VEH-2120,DRV-508,KES-CPT,01/07/2025 14:00,01/07/2025 14:03,01/07/2025 15:30,01/07/2025 15:32,109,4945,30.51,N
TRP-520201,2025-07-01,LN-122,Outbound,VEH-2115,DRV-512,KES-CPT,2025-07-01 14:00,2025-07-01 14:01,2025-07-01 15:30,2025-07-01 15:32,107,13610,45.42,N
TRP-520202,2025-07-01,LN-122,Return,VEH-2111,DRV-509,KES-CPT,01/07/2025 17:00,01/07/2025 17:27,01/07/2025 18:30,01/07/2025 18:50,109,0,0,Y
TRP-520203,2025-07-01,LN-123,Outbound,VEH-2115,DRV-483,KES-CPT,2025-07-01 08:00,2025-07-01 08:00,2025-07-01 08:54,2025-07-01 08:55,59,12671,41.38,N
TRP-520204,2025-07-01,LN-123,Return,VEH-2110,DRV-493,KES-CPT,2025-07-01 13:00,2025-07-01 13:30,2025-07-01 13:54,2025-07-01 14:28,61,0,0,Y
TRP-520205,2025-07-01,LN-125,Outbound,VEH-2099,DRV-491,KES-CPT,01/07/2025 09:00,01/07/2025 09:29,01/07/2025 21:00,01/07/2025 21:10,1036,18968,93.47,N
TRP-520206,2025-07-01,LN-125,Return,VEH-2096,DRV-511,KES-CPT,02/07/2025 05:00,02/07/2025 05:20,02/07/2025 17:00,02/07/2025 18:19,980,29856,99.83,N
TRP-520207,2025-07-01,LN-126,Outbound,VEH-2036,DRV-414,KES-JHB,2025-07-01 08:00,2025-07-01 09:37,2025-07-01 17:00,2025-07-01 19:21,185,9546,40.41,N
TRP-520208,2025-07-01,LN-126,Outbound,VEH-2038,DRV-433,KES-JHB,2025-07-01 11:00,2025-07-01 11:08,2025-07-01 20:00,2025-07-01 19:37,186,9823,42.66,N
TRP-520209,2025-07-01,LN-126,Outbound,VEH-2050,DRV-403,KES-JHB,2025-07-01 06:00,2025-07-01 06:17,2025-07-01 15:00,2025-07-01 15:24,186,946,4.98,N
TRP-520210,2025-07-01,LN-126,Outbound,VEH-2037,DRV-418,KES-JHB,2025-07-01 10:00,2025-07-01 10:27,2025-07-01 19:00,2025-07-01 19:16,184,6772,31.4,N
TRP-520211,2025-07-01,LN-126,Outbound,VEH-2051,DRV-413,KES-JHB,01/07/2025 06:00,01/07/2025 07:04,01/07/2025 15:00,01/07/2025 15:45,189,1116,4.25,N
TRP-520212,2025-07-01,LN-126,Outbound,VEH-2036,DRV-414,KES-JHB,2025-07-01 13:00,2025-07-01 13:28,2025-07-01 22:00,2025-07-01 22:49,187,8080,35.22,N
TRP-520213,2025-07-01,LN-127,Outbound,VEH-2033,DRV-401,KES-JHB,01/07/2025 10:00,01/07/2025 10:18,01/07/2025 19:30,01/07/2025 19:24,206,11228,40.14,N
TRP-520214,2025-07-01,LN-127,Outbound,VEH-2044,DRV-428,KES-JHB,2025-07-01 12:00,2025-07-01 12:05,2025-07-01 21:30,2025-07-01 22:37,213,5716,30.91,N
TRP-520215,2025-07-01,LN-127,Outbound,VEH-2041,DRV-418,KES-JHB,2025-07-01 10:00,2025-07-01 10:00,2025-07-01 19:30,2025-07-01 19:44,203,9982,33.6,N
TRP-520216,2025-07-01,LN-128,Outbound,VEH-2078,DRV-480,KES-DBN,2025-07-01 10:00,2025-07-01 10:21,2025-07-01 18:30,2025-07-01 18:10,167,10702,30.52,N
TRP-520217,2025-07-01,LN-128,Outbound,VEH-2077,DRV-468,KES-DBN,2025-07-01 10:00,2025-07-01 10:13,2025-07-01 18:30,2025-07-01 19:02,169,11045,58.91,N
TRP-520218,2025-07-01,LN-128,Outbound,VEH-2084,DRV-455,KES-DBN,2025-07-01 13:00,2025-07-01 13:34,2025-07-01 21:30,2025-07-01 21:52,171,6957,28.29,N
TRP-520219,2025-07-01,LN-128,Outbound,VEH-2077,DRV-474,KES-DBN,2025-07-01 10:00,2025-07-01 10:00,2025-07-01 18:30,2025-07-01 19:27,166,11582,26.98,N
TRP-520220,2025-07-01,LN-128,Outbound,VEH-2082,DRV-460,KES-DBN,2025-07-01 11:00,2025-07-01 11:00,2025-07-01 19:30,2025-07-01 19:45,168,4012,28.43,N
TRP-520221,2025-07-01,LN-129,Outbound,VEH-2122,DRV-499,KES-CPT,2025-07-01 12:00,2025-07-01 12:30,2025-07-01 20:00,2025-07-01 19:54,154,993,5.34,N
TRP-520222,2025-07-01,LN-129,Outbound,VEH-2118,DRV-495,KES-CPT,2025-07-01 06:00,2025-07-01 06:38,2025-07-01 14:00,2025-07-01 15:23,147,4789,36.79,N
TRP-520223,2025-07-01,LN-129,Outbound,VEH-2110,DRV-506,KES-CPT,01/07/2025 06:00,01/07/2025 06:41,01/07/2025 14:00,01/07/2025 15:24,147,5901,43.37,N
TRP-520224,2025-07-01,LN-129,Outbound,VEH-2123,DRV-499,KES-CPT,2025-07-01 08:00,2025-07-01 10:06,2025-07-01 16:00,2025-07-01 18:04,153,909,5.54,N
TRP-520225,2025-07-02,LN-101,Outbound,VEH-2022,DRV-450,KES-JHB,02/07/2025 10:00,02/07/2025 10:00,02/07/2025 17:30,02/07/2025 18:06,577,19229,58.52,N
TRP-520226,2025-07-02,LN-101,Return,VEH-2032,DRV-422,KES-JHB,2025-07-03 01:00,2025-07-03 02:04,2025-07-03 08:30,2025-07-03 09:49,574,9315,69.96,N
TRP-520227,2025-07-02,LN-101,Outbound,VEH-2001,DRV-446,KES-JHB,2025-07-02 13:00,2025-07-02 13:01,2025-07-02 20:30,2025-07-02 19:23,563,15067,117.11,N
TRP-520228,2025-07-02,LN-101,Return,VEH-2011,DRV-401,KES-JHB,2025-07-03 04:00,2025-07-03 04:04,2025-07-03 11:30,2025-07-03 12:13,582,13392,114.26,N
TRP-520229,2025-07-02,LN-101,Outbound,VEH-2032,DRV-416,KES-JHB,2025-07-02 12:00,2025-07-02 12:00,2025-07-02 19:30,2025-07-02 19:28,564,12777,69.93,N
TRP-520230,2025-07-02,LN-101,Return,VEH-2031,DRV-427,KES-JHB,2025-07-03 04:00,2025-07-03 04:21,2025-07-03 11:30,2025-07-03 12:28,561,17968,67.42,N
TRP-520231,2025-07-02,LN-101,Outbound,VEH-2028,DRV-414,KES-JHB,2025-07-02 05:00,2025-07-02 05:00,2025-07-02 12:30,2025-07-02 12:21,562,20992,63.64,N
TRP-520232,2025-07-02,LN-101,Return,VEH-2021,DRV-445,KES-JHB,03/07/2025 04:00,03/07/2025 04:33,03/07/2025 11:30,03/07/2025 11:49,567,0,0,Y
TRP-520233,2025-07-02,LN-102,Outbound,VEH-2004,DRV-428,KES-JHB,2025-07-02 07:00,2025-07-02 07:03,2025-07-03 00:00,2025-07-02 23:41,1411,28237,107.07,N
TRP-520234,2025-07-02,LN-102,Return,VEH-2003,DRV-413,KES-JHB,03/07/2025 13:00,03/07/2025 13:00,04/07/2025 06:00,04/07/2025 06:31,1453,0,0,Y
TRP-520235,2025-07-02,LN-102,Outbound,VEH-2017,DRV-431,KES-JHB,2025-07-02 05:00,2025-07-02 05:02,2025-07-02 22:00,2025-07-02 22:22,1421,14670,120,N
TRP-520236,2025-07-02,LN-102,Return,VEH-2002,DRV-427,KES-JHB,2025-07-03 05:00,2025-07-03 05:31,2025-07-03 22:00,2025-07-03 21:26,1387,0,0,Y
TRP-520237,2025-07-02,LN-103,Outbound,VEH-2002,DRV-427,KES-JHB,02/07/2025 09:00,02/07/2025 09:00,02/07/2025 22:00,02/07/2025 21:56,1007,12039,98.99,N
TRP-520238,2025-07-02,LN-103,Return,VEH-2003,DRV-415,KES-JHB,2025-07-03 09:00,2025-07-03 10:23,2025-07-03 22:00,2025-07-03 23:15,1083,33094,114.88,N
TRP-520239,2025-07-02,LN-104,Outbound,VEH-2005,DRV-432,KES-JHB,2025-07-02 13:00,2025-07-02 13:41,2025-07-02 18:00,2025-07-02 18:03,405,10723,111.29,N
TRP-520240,2025-07-02,LN-104,Return,VEH-2009,DRV-451,KES-JHB,2025-07-02 20:00,2025-07-02 20:16,2025-07-03 01:00,2025-07-03 01:51,393,0,0,Y
TRP-520241,2025-07-02,LN-104,Outbound,VEH-2003,DRV-426,KES-JHB,02/07/2025 10:00,02/07/2025 10:00,02/07/2025 15:00,02/07/2025 15:02,391,33392,73.9,N
TRP-520242,2025-07-02,LN-104,Return,VEH-2011,DRV-404,KES-JHB,02/07/2025 20:00,02/07/2025 20:38,03/07/2025 01:00,03/07/2025 01:24,398,32003,92,N
TRP-520243,2025-07-02,LN-105,Outbound,VEH-2027,DRV-437,KES-JHB,2025-07-02 08:00,2025-07-02 08:00,2025-07-02 12:00,2025-07-02 12:07,330,19991,54.55,N
TRP-520244,2025-07-02,LN-105,Return,VEH-2028,DRV-450,KES-JHB,2025-07-02 18:00,2025-07-02 18:24,2025-07-02 22:00,2025-07-02 22:26,323,9801,65.99,N
TRP-520245,2025-07-02,LN-105,Outbound,VEH-2015,DRV-401,KES-JHB,2025-07-02 09:00,2025-07-02 09:00,2025-07-02 13:00,2025-07-02 13:05,337,14550,106.88,N
TRP-520246,2025-07-02,LN-105,Return,VEH-2019,DRV-416,KES-JHB,02/07/2025 18:00,02/07/2025 18:00,02/07/2025 22:00,02/07/2025 21:59,323,25160,97.51,N
TRP-520247,2025-07-02,LN-106,Outbound,VEH-2032,DRV-451,KES-JHB,02/07/2025 13:00,02/07/2025 13:23,02/07/2025 17:30,02/07/2025 17:49,364,12998,82,N
TRP-520248,2025-07-02,LN-106,Return,VEH-2027,DRV-451,KES-JHB,2025-07-02 19:00,2025-07-02 20:10,2025-07-02 23:30,2025-07-03 00:16,348,10313,75.44,N
TRP-520249,2025-07-02,LN-107,Outbound,VEH-2028,DRV-427,KES-JHB,2025-07-02 09:00,2025-07-02 09:36,2025-07-02 10:48,2025-07-02 11:28,119,19096,64.87,N
TRP-520250,2025-07-02,LN-107,Return,VEH-2030,DRV-444,KES-JHB,2025-07-02 22:00,2025-07-02 22:00,2025-07-02 23:48,2025-07-02 23:43,120,22675,72.89,N
TRP-520251,2025-07-02,LN-107,Outbound,VEH-2034,DRV-415,KES-JHB,02/07/2025 06:00,02/07/2025 06:44,02/07/2025 07:48,02/07/2025 08:25,121,12566,50.76,N
TRP-520252,2025-07-02,LN-107,Return,VEH-2033,DRV-421,KES-JHB,2025-07-02 15:00,2025-07-02 15:26,2025-07-02 16:48,2025-07-02 17:24,123,0,0,Y
TRP-520253,2025-07-02,LN-108,Outbound,VEH-2001,DRV-424,KES-JHB,2025-07-02 12:00,2025-07-02 12:00,2025-07-02 17:30,2025-07-02 17:33,475,11682,114.52,N
TRP-520254,2025-07-02,LN-108,Return,VEH-2020,DRV-402,KES-JHB,2025-07-02 23:00,2025-07-02 23:21,2025-07-03 04:30,2025-07-03 04:41,470,0,0,Y
TRP-520255,2025-07-02,LN-110,Outbound,VEH-2030,DRV-434,KES-JHB,02/07/2025 14:00,02/07/2025 15:03,02/07/2025 18:00,02/07/2025 18:45,303,19245,82,N
TRP-520256,2025-07-02,LN-110,Return,VEH-2026,DRV-427,KES-JHB,2025-07-02 19:00,2025-07-02 19:17,2025-07-02 23:00,2025-07-02 23:11,299,0,0,Y
TRP-520257,2025-07-02,LN-111,Outbound,VEH-2049,DRV-422,KES-JHB,2025-07-02 12:00,2025-07-02 12:41,2025-07-02 14:12,2025-07-02 15:01,159,4928,30.39,N
TRP-520258,2025-07-02,LN-111,Return,VEH-2045,DRV-419,KES-JHB,2025-07-02 22:00,2025-07-02 22:29,2025-07-03 00:12,2025-07-03 00:48,164,5860,25.33,N
TRP-520259,2025-07-02,LN-112,Outbound,VEH-2028,DRV-422,KES-JHB,2025-07-02 10:00,2025-07-02 10:00,2025-07-02 13:18,2025-07-02 13:14,267,8504,67.75,N
TRP-520260,2025-07-02,LN-112,Return,VEH-2029,DRV-427,KES-JHB,2025-07-02 22:00,2025-07-02 22:55,2025-07-03 01:18,2025-07-03 02:07,267,19557,71.39,N
TRP-520261,2025-07-02,LN-113,Outbound,VEH-2062,DRV-475,KES-DBN,02/07/2025 10:00,02/07/2025 10:00,02/07/2025 17:30,02/07/2025 17:24,564,33660,85.66,N
TRP-520262,2025-07-02,LN-113,Return,VEH-2062,DRV-456,KES-DBN,2025-07-02 20:00,2025-07-02 20:33,2025-07-03 03:30,2025-07-03 05:14,570,0,0,Y
TRP-520263,2025-07-02,LN-113,Outbound,VEH-2067,DRV-459,KES-DBN,02/07/2025 07:00,02/07/2025 07:00,02/07/2025 14:30,02/07/2025 14:51,574,23051,59.14,N
TRP-520264,2025-07-02,LN-113,Return,VEH-2073,DRV-471,KES-DBN,2025-07-03 04:00,2025-07-03 05:13,2025-07-03 11:30,2025-07-03 12:45,558,22370,74.68,N
TRP-520265,2025-07-02,LN-113,Outbound,VEH-2068,DRV-477,KES-DBN,2025-07-02 10:00,2025-07-02 10:08,2025-07-02 17:30,2025-07-02 19:06,563,23639,69.08,N
TRP-520266,2025-07-02,LN-113,Return,VEH-2071,DRV-474,KES-DBN,2025-07-03 01:00,2025-07-03 01:21,2025-07-03 08:30,2025-07-03 08:45,587,0,0,Y
TRP-520267,2025-07-02,LN-114,Outbound,VEH-2064,DRV-474,KES-DBN,02/07/2025 05:00,02/07/2025 05:56,03/07/2025 01:00,03/07/2025 02:18,1646,11136,119.24,N
TRP-520268,2025-07-03,LN-114,Return,VEH-2059,DRV-465,KES-DBN,2025-07-03 14:00,2025-07-03 14:13,2025-07-04 10:00,2025-07-04 09:50,1640,33660,90.64,N
TRP-520269,2025-07-02,LN-115,Outbound,VEH-2063,DRV-464,KES-DBN,2025-07-02 13:00,2025-07-02 13:12,2025-07-03 01:00,2025-07-03 00:36,980,18412,106.15,N
TRP-520270,2025-07-02,LN-115,Return,VEH-2058,DRV-481,KES-DBN,2025-07-03 03:00,2025-07-03 03:45,2025-07-03 15:00,2025-07-03 16:27,1004,30315,75.39,N
TRP-520271,2025-07-02,LN-116,Outbound,VEH-2077,DRV-454,KES-DBN,2025-07-02 13:00,2025-07-02 14:15,2025-07-02 14:12,2025-07-02 15:26,81,11824,56.61,N
TRP-520272,2025-07-02,LN-116,Return,VEH-2076,DRV-461,KES-DBN,2025-07-02 21:00,2025-07-02 21:02,2025-07-02 22:12,2025-07-02 22:12,80,0,0,Y
TRP-520273,2025-07-02,LN-116,Outbound,VEH-2074,DRV-474,KES-DBN,2025-07-02 13:00,2025-07-02 13:24,2025-07-02 14:12,2025-07-02 14:45,79,11489,78.36,N
TRP-520274,2025-07-02,LN-116,Return,VEH-2067,DRV-454,KES-DBN,2025-07-02 18:00,2025-07-02 18:00,2025-07-02 19:12,2025-07-02 19:17,82,8561,74.5,N
TRP-520275,2025-07-02,LN-117,Outbound,VEH-2073,DRV-457,KES-DBN,2025-07-02 12:00,2025-07-02 12:00,2025-07-02 14:24,2025-07-02 14:11,175,21042,56.09,N
TRP-520276,2025-07-02,LN-117,Return,VEH-2069,DRV-482,KES-DBN,2025-07-02 18:00,2025-07-02 18:30,2025-07-02 20:24,2025-07-02 20:51,183,8656,75.74,N
TRP-520277,2025-07-02,LN-117,Outbound,VEH-2069,DRV-458,KES-DBN,02/07/2025 14:00,02/07/2025 14:35,02/07/2025 16:24,02/07/2025 16:41,177,23760,48.46,N
TRP-520278,2025-07-02,LN-117,Return,VEH-2071,DRV-479,KES-DBN,2025-07-02 21:00,2025-07-02 21:00,2025-07-02 23:24,2025-07-02 23:32,176,18343,56.91,N
TRP-520279,2025-07-02,LN-118,Outbound,VEH-2069,DRV-461,KES-DBN,02/07/2025 11:00,02/07/2025 11:34,02/07/2025 18:48,02/07/2025 18:41,624,7808,77.02,N
TRP-520280,2025-07-02,LN-118,Return,VEH-2068,DRV-469,KES-DBN,2025-07-02 23:00,2025-07-02 23:57,2025-07-03 06:48,2025-07-03 07:51,624,0,0,Y
TRP-520281,2025-07-02,LN-119,Outbound,VEH-2103,DRV-489,KES-CPT,2025-07-02 12:00,2025-07-02 12:54,2025-07-03 05:00,2025-07-03 08:31,1390,18658,49.69,N
TRP-520282,2025-07-02,LN-119,Return,VEH-2105,DRV-494,KES-CPT,2025-07-03 12:00,2025-07-03 13:06,2025-07-04 05:00,2025-07-04 08:38,1415,23760,63.18,N
TRP-520283,2025-07-02,LN-119,Outbound,VEH-2098,DRV-490,KES-CPT,2025-07-02 12:00,2025-07-02 12:17,2025-07-03 05:00,2025-07-03 05:30,1388,31109,65.65,N
TRP-520284,2025-07-02,LN-119,Return,VEH-2101,DRV-500,KES-CPT,2025-07-03 09:00,2025-07-03 10:08,2025-07-04 02:00,2025-07-04 03:58,1377,12392,108.46,N
TRP-520285,2025-07-02,LN-120,Outbound,VEH-2098,DRV-502,KES-CPT,2025-07-02 10:00,2025-07-02 10:24,2025-07-02 19:00,2025-07-02 18:31,737,24791,99.01,N
TRP-520286,2025-07-02,LN-120,Return,VEH-2099,DRV-498,KES-CPT,2025-07-02 23:00,2025-07-02 23:41,2025-07-03 08:00,2025-07-03 07:27,743,30114,63,N
TRP-520287,2025-07-02,LN-121,Outbound,VEH-2106,DRV-506,KES-CPT,02/07/2025 13:00,02/07/2025 13:46,02/07/2025 18:00,02/07/2025 18:29,423,18862,68.36,N
TRP-520288,2025-07-02,LN-121,Return,VEH-2102,DRV-484,KES-CPT,2025-07-02 19:00,2025-07-02 19:23,2025-07-03 00:00,2025-07-03 00:02,431,5813,73.06,N
TRP-520289,2025-07-02,LN-122,Outbound,VEH-2117,DRV-489,KES-CPT,2025-07-02 12:00,2025-07-02 13:12,2025-07-02 13:30,2025-07-02 14:28,111,6963,32.22,N
TRP-520290,2025-07-02,LN-122,Return,VEH-2120,DRV-493,KES-CPT,2025-07-02 21:00,2025-07-02 21:00,2025-07-02 22:30,2025-07-02 22:19,113,0,0,Y
TRP-520291,2025-07-02,LN-123,Outbound,VEH-2119,DRV-484,KES-CPT,02/07/2025 09:00,02/07/2025 09:16,02/07/2025 09:54,02/07/2025 10:09,59,6874,37.05,N
TRP-520292,2025-07-02,LN-123,Return,VEH-2116,DRV-493,KES-CPT,2025-07-02 17:00,2025-07-02 17:20,2025-07-02 17:54,2025-07-02 18:14,60,0,0,Y
TRP-520293,2025-07-02,LN-125,Outbound,VEH-2092,DRV-508,KES-CPT,2025-07-02 07:00,2025-07-02 07:58,2025-07-02 19:00,2025-07-02 20:28,979,26059,98.49,N
TRP-520294,2025-07-02,LN-125,Return,VEH-2094,DRV-487,KES-CPT,02/07/2025 23:00,03/07/2025 00:09,03/07/2025 11:00,03/07/2025 13:04,1004,0,0,Y
TRP-520295,2025-07-02,LN-126,Outbound,VEH-2048,DRV-437,KES-JHB,2025-07-02 10:00,2025-07-02 10:33,2025-07-02 19:00,2025-07-02 19:04,188,4949,28.71,N
TRP-520296,2025-07-02,LN-126,Outbound,VEH-2050,DRV-421,KES-JHB,2025-07-02 12:00,2025-07-02 12:00,2025-07-02 21:00,2025-07-02 20:35,185,1008,3.99,N
TRP-520297,2025-07-02,LN-126,Outbound,VEH-2040,DRV-426,KES-JHB,2025-07-02 13:00,2025-07-02 13:19,2025-07-02 22:00,2025-07-02 20:37,175,7346,48.9,N
TRP-520298,2025-07-02,LN-126,Outbound,VEH-2052,DRV-413,KES-JHB,2025-07-02 06:00,2025-07-02 06:21,2025-07-02 15:00,2025-07-02 15:34,187,817,6.25,N
TRP-520299,2025-07-02,LN-126,Outbound,VEH-2041,DRV-419,KES-JHB,02/07/2025 08:00,02/07/2025 08:48,02/07/2025 17:00,02/07/2025 18:11,181,9286,54.14,N
TRP-520300,2025-07-02,LN-126,Outbound,VEH-2050,DRV-441,KES-JHB,02/07/2025 07:00,02/07/2025 07:56,02/07/2025 16:00,02/07/2025 16:49,183,894,6.74,N
TRP-520301,2025-07-02,LN-127,Outbound,VEH-2050,DRV-435,KES-JHB,2025-07-02 14:00,2025-07-02 14:21,2025-07-02 23:30,2025-07-02 22:24,206,1026,5.11,N
TRP-520302,2025-07-02,LN-127,Outbound,VEH-2041,DRV-429,KES-JHB,2025-07-02 09:00,2025-07-02 09:04,2025-07-02 18:30,2025-07-02 18:37,213,11761,29.19,N
TRP-520303,2025-07-02,LN-128,Outbound,VEH-2077,DRV-471,KES-DBN,2025-07-02 14:00,2025-07-02 14:09,2025-07-02 22:30,2025-07-02 22:01,167,12019,40.81,N
TRP-520304,2025-07-02,LN-128,Outbound,VEH-2078,DRV-479,KES-DBN,2025-07-02 10:00,2025-07-02 10:29,2025-07-02 18:30,2025-07-02 18:55,167,8905,59.4,N
TRP-520305,2025-07-02,LN-128,Outbound,VEH-2079,DRV-464,KES-DBN,02/07/2025 05:00,02/07/2025 05:15,02/07/2025 13:30,02/07/2025 13:20,162,6520,26.06,N
TRP-520306,2025-07-02,LN-128,Outbound,VEH-2086,DRV-459,KES-DBN,2025-07-02 06:00,2025-07-02 06:22,2025-07-02 14:30,2025-07-02 14:05,162,1134,6.44,N
TRP-520307,2025-07-02,LN-129,Outbound,VEH-2110,DRV-495,KES-CPT,02/07/2025 06:00,02/07/2025 06:00,02/07/2025 14:00,02/07/2025 13:52,146,10268,38.16,N
TRP-520308,2025-07-02,LN-129,Outbound,VEH-2117,DRV-496,KES-CPT,2025-07-02 12:00,2025-07-02 12:55,2025-07-02 20:00,2025-07-02 21:21,154,5016,25.22,N
TRP-520309,2025-07-02,LN-129,Outbound,VEH-2117,DRV-486,KES-CPT,02/07/2025 11:00,02/07/2025 11:00,02/07/2025 19:00,02/07/2025 20:15,150,6787,33.39,N
TRP-520310,2025-07-02,LN-129,Outbound,VEH-2119,DRV-486,KES-CPT,2025-07-02 06:00,2025-07-02 06:35,2025-07-02 14:00,2025-07-02 13:56,147,4736,27.8,N
TRP-520311,2025-07-02,LN-129,Outbound,VEH-2112,DRV-492,KES-CPT,02/07/2025 06:00,02/07/2025 06:00,02/07/2025 14:00,02/07/2025 14:32,151,9717,42.44,N
TRP-520312,2025-07-03,LN-101,Outbound,VEH-2019,DRV-441,KES-JHB,2025-07-03 07:00,2025-07-03 07:02,2025-07-03 14:30,2025-07-03 15:04,573,9943,108.28,N
TRP-520313,2025-07-03,LN-101,Return,VEH-2008,DRV-423,KES-JHB,2025-07-04 02:00,2025-07-04 02:44,2025-07-04 09:30,2025-07-04 09:54,551,30982,111.1,N
TRP-520314,2025-07-03,LN-101,Outbound,VEH-2028,DRV-419,KES-JHB,2025-07-03 09:00,2025-07-03 10:10,2025-07-03 16:30,2025-07-03 17:53,564,21677,57.27,N
TRP-520315,2025-07-03,LN-101,Return,VEH-2029,DRV-434,KES-JHB,2025-07-04 00:00,2025-07-04 00:22,2025-07-04 07:30,2025-07-04 07:45,548,20667,61.68,N
TRP-520316,2025-07-03,LN-101,Outbound,VEH-2030,DRV-447,KES-JHB,03/07/2025 06:00,03/07/2025 06:19,03/07/2025 13:30,03/07/2025 13:07,555,8815,69.53,N
TRP-520317,2025-07-03,LN-101,Return,VEH-2025,DRV-425,KES-JHB,2025-07-03 23:00,2025-07-03 23:31,2025-07-04 06:30,2025-07-04 06:46,574,0,0,Y
TRP-520318,2025-07-03,LN-102,Outbound,VEH-2017,DRV-445,KES-JHB,2025-07-03 08:00,2025-07-03 08:00,2025-07-04 01:00,2025-07-04 00:48,1416,27774,87.95,N
TRP-520319,2025-07-03,LN-102,Return,VEH-2003,DRV-450,KES-JHB,2025-07-04 10:00,2025-07-04 10:00,2025-07-05 03:00,2025-07-05 04:19,1403,0,0,Y
TRP-520320,2025-07-03,LN-102,Outbound,VEH-2013,DRV-434,KES-JHB,2025-07-03 13:00,2025-07-03 13:34,2025-07-04 06:00,2025-07-04 07:06,1420,27937,120,N
TRP-520321,2025-07-03,LN-102,Return,VEH-2011,DRV-422,KES-JHB,2025-07-04 10:00,2025-07-04 11:01,2025-07-05 03:00,2025-07-05 04:23,1432,0,0,Y
TRP-520322,2025-07-03,LN-102,Outbound,VEH-2019,DRV-452,KES-JHB,03/07/2025 05:00,03/07/2025 05:17,03/07/2025 22:00,03/07/2025 20:59,1446,12854,117.38,N
TRP-520323,2025-07-03,LN-102,Return,VEH-2008,DRV-443,KES-JHB,04/07/2025 08:00,04/07/2025 08:17,05/07/2025 01:00,05/07/2025 01:03,1446,0,0,Y
TRP-520324,2025-07-03,LN-103,Outbound,VEH-2012,DRV-436,KES-JHB,03/07/2025 09:00,03/07/2025 09:55,03/07/2025 22:00,03/07/2025 23:20,1036,25727,73.73,N
TRP-520325,2025-07-03,LN-103,Return,VEH-2007,DRV-415,KES-JHB,2025-07-04 09:00,2025-07-04 09:13,2025-07-04 22:00,2025-07-04 23:06,1041,0,0,Y
TRP-520326,2025-07-03,LN-104,Outbound,VEH-2024,DRV-411,KES-JHB,2025-07-03 05:00,2025-07-03 05:51,2025-07-03 10:00,2025-07-03 11:13,396,19763,55.89,N
TRP-520327,2025-07-03,LN-104,Return,VEH-2025,DRV-424,KES-JHB,2025-07-03 20:00,2025-07-03 20:05,2025-07-04 01:00,2025-07-04 00:56,402,0,0,Y
TRP-520328,2025-07-03,LN-105,Outbound,VEH-2027,DRV-408,KES-JHB,03/07/2025 14:00,03/07/2025 14:28,03/07/2025 18:00,03/07/2025 18:22,330,16546,65.65,N
TRP-520329,2025-07-03,LN-105,Return,VEH-2031,DRV-419,KES-JHB,2025-07-03 18:00,2025-07-03 18:23,2025-07-03 22:00,2025-07-03 22:09,332,0,0,Y
TRP-520330,2025-07-03,LN-105,Outbound,VEH-2013,DRV-451,KES-JHB,2025-07-03 10:00,2025-07-03 10:06,2025-07-03 14:00,2025-07-03 14:44,328,31520,104.1,N
TRP-520331,2025-07-03,LN-105,Return,VEH-2011,DRV-431,KES-JHB,03/07/2025 20:00,03/07/2025 20:19,04/07/2025 00:00,03/07/2025 23:48,319,21548,100.03,N
