fuel_txn_id,txn_datetime,vehicle_id,driver_id,litres,price_per_litre,cost_zar,odometer_km,site
FUEL-820801,2025-07-10 06:18,VEH-2072,DRV-467,33.23,22.02,731.72,570019,Highway 1 Stop
FUEL-820802,2025-07-10 15:32,VEH-2068,DRV-464,33.66,22.02,741.19,592210,Highway 1 Stop
FUEL-820803,2025-07-10 14:58,VEH-2069,DRV-480,82.64,22.02,1819.73,471253,Sasol Truck Stop
FUEL-820804,2025-07-10 15:31,VEH-2067,DRV-462,54.68,22.02,1204.05,249475,Depot Bulk Tank
FUEL-820805,2025-07-10 11:13,VEH-2064,DRV-482,307.81,22.02,6777.98,408244,Sasol Truck Stop
FUEL-820806,2025-07-11 07:39,VEH-2064,DRV-468,309.09,22.02,6806.16,408882,Engen Ultra
FUEL-820807,2025-07-10 18:57,VEH-2093,DRV-512,623.42,22.02,13727.71,895200,Depot Bulk Tank
FUEL-820808,2025-07-12 02:19,VEH-2090,DRV-490,"560,75",22.02,12347.72,575964,N3 Truck Plaza
FUEL-820809,2025-07-11 02:44,VEH-2104,DRV-497,720.39,22.02,15862.99,620333,Highway 1 Stop
FUEL-820810,2025-07-11 20:08,VEH-2107,DRV-495,555.75,22.02,12237.62,528192,Engen Ultra
FUEL-820811,2025-07-10 16:46,VEH-2099,DRV-506,350,22.02,7707,539225,Depot Bulk Tank
FUEL-820812,2025-07-11 07:16,VEH-2097,DRV-498,399.62,22.02,8799.63,329886,Highway 1 Stop
FUEL-820813,2025-07-10 12:20,VEH-2108,DRV-484,185.21,22.02,4078.32,351065,Engen Ultra
FUEL-820814,2025-07-11 02:15,VEH-2107,DRV-491,176.72,22.02,3891.37,528627,Engen Ultra
FUEL-820815,2025-07-10 09:32,VEH-2116,DRV-511,25.03,22.02,551.16,197825,Highway 1 Stop
FUEL-820816,2025-07-10 19:20,VEH-2118,DRV-495,17.35,22.02,382.05,566351,Depot Bulk Tank
FUEL-820817,2025-07-10 07:16,VEH-2113,DRV-493,31.68,22.02,697.59,482939,Depot Bulk Tank
FUEL-820818,2025-07-10 15:44,VEH-2112,DRV-500,25.76,22.02,567.24,169189,Engen Ultra
FUEL-820819,2025-07-10 09:18,VEH-2109,DRV-489,"23,46",22.02,516.59,263284,Depot Bulk Tank
FUEL-820820,2025-07-10 14:43,VEH-2104,DRV-508,29.11,22.02,641,620392,Highway 1 Stop
FUEL-820821,2025-07-10 10:54,VEH-2111,DRV-485,15.85,22.02,349.02,763778,Engen Ultra
FUEL-820822,2025-07-10 20:20,VEH-2113,DRV-489,"18,29",22.02,402.75,483001,Sasol Truck Stop
FUEL-820823,2025-07-10 17:20,VEH-2095,DRV-511,402.02,22.02,8852.48,715328,Highway 1 Stop
FUEL-820824,2025-07-11 10:01,VEH-2100,DRV-494,"296,72",22.02,6533.77,810621,N3 Truck Plaza
FUEL-820825,2025-07-10 11:10,VEH-2041,DRV-452,51.14,22.02,1126.1,528900,Highway 1 Stop
FUEL-820826,2025-07-10 22:30,VEH-2054,DRV-431,19.82,22.02,436.44,300078,Depot Bulk Tank
FUEL-820827,2025-07-10 18:18,VEH-2036,DRV-452,58.42,22.02,1286.41,650121,Depot Bulk Tank
FUEL-820828,2025-07-10 16:41,VEH-2045,DRV-425,42.07,22.02,926.38,425536,Sasol Truck Stop
FUEL-820829,2025-07-10 20:33,VEH-2033,DRV-402,49.1,22.02,1081.18,608357,Depot Bulk Tank
FUEL-820830,2025-07-10 14:45,VEH-2051,DRV-447,20.88,22.02,459.78,746560,Depot Bulk Tank
FUEL-820831,2025-07-10 16:21,VEH-2043,DRV-410,46.96,22.02,1034.06,477991,Depot Bulk Tank
FUEL-820832,2025-07-10 17:53,VEH-2049,DRV-430,43.24,22.02,952.14,589264,Depot Bulk Tank
FUEL-820833,2025-07-10 19:16,VEH-2042,DRV-409,45.56,22.02,1003.23,561940,Sasol Truck Stop
FUEL-820834,2025-07-10 12:36,VEH-2089,DRV-472,18.52,22.02,407.81,727886,Highway 1 Stop
FUEL-820835,2025-07-10 12:06,VEH-2083,DRV-475,34.08,22.02,750.44,203605,Highway 1 Stop
FUEL-820836,2025-07-10 16:43,VEH-2079,DRV-459,45.55,22.02,1003.01,795970,Highway 1 Stop
FUEL-820837,2025-07-10 10:28,VEH-2077,DRV-456,42.76,22.02,941.58,168053,Engen Ultra
FUEL-820838,2025-07-10 12:42,VEH-2080,DRV-460,44.13,22.02,971.74,321704,Sasol Truck Stop
FUEL-820839,2025-07-10 12:05,VEH-2113,DRV-496,44.16,22.02,972.4,483152,Depot Bulk Tank
FUEL-820840,2025-07-10 18:03,VEH-2124,DRV-504,18.29,22.02,402.75,400827,Depot Bulk Tank
FUEL-820841,2025-07-10 18:09,VEH-2114,DRV-485,44.46,22.02,979.01,436854,Highway 1 Stop
FUEL-820842,2025-07-10 15:06,VEH-2113,DRV-489,43.61,22.02,960.29,483301,Engen Ultra
FUEL-820843,2025-07-10 13:26,VEH-2111,DRV-485,"41,09",22.02,904.8,763930,Sasol Truck Stop
FUEL-820844,2025-07-11 19:38,VEH-2021,DRV-416,187.72,22.03,4135.47,332117,Depot Bulk Tank
FUEL-820845,2025-07-12 08:30,VEH-2032,DRV-410,224.62,22.03,4948.38,464283,Depot Bulk Tank
FUEL-820846,2025-07-11 21:34,VEH-2024,DRV-449,"192,83",22.03,4248.04,755988,Depot Bulk Tank
FUEL-820847,2025-07-12 09:17,VEH-2025,DRV-421,230.77,22.03,5083.86,593344,Depot Bulk Tank
FUEL-820848,2025-07-11 19:23,VEH-2015,DRV-437,247.23,22.03,5446.48,292862,Engen Ultra
FUEL-820849,2025-07-12 03:07,VEH-2019,DRV-442,269.16,22.03,5929.59,622682,Highway 1 Stop
FUEL-820850,2025-07-11 15:16,VEH-2024,DRV-437,190.21,22.03,4190.33,756569,Depot Bulk Tank
FUEL-820851,2025-07-12 03:58,VEH-2021,DRV-436,197.59,22.03,4352.91,332703,Depot Bulk Tank
FUEL-820852,2025-07-12 00:35,VEH-2018,DRV-408,703.74,22.03,15503.39,781082,N3 Truck Plaza
FUEL-820853,2025-07-13 02:58,VEH-2010,DRV-408,554.8,22.03,12222.24,810816,Engen Ultra
FUEL-820854,2025-07-12 07:14,VEH-2011,DRV-446,668.9,22.03,14735.87,520608,N3 Truck Plaza
FUEL-820855,2025-07-12 23:10,VEH-2018,DRV-437,578.3,22.03,12739.95,782529,Sasol Truck Stop
FUEL-820856,2025-07-11 21:21,VEH-2020,DRV-434,521.21,22.03,11482.26,509309,Engen Ultra
FUEL-820857,2025-07-12 14:22,VEH-2015,DRV-452,365.35,22.03,8048.66,293887,Sasol Truck Stop
FUEL-820858,2025-07-11 22:01,VEH-2005,DRV-415,520.49,22.03,11466.39,837310,Engen Ultra
FUEL-820859,2025-07-12 16:53,VEH-2018,DRV-435,442.56,22.03,9749.6,783551,Depot Bulk Tank
FUEL-820860,2025-07-11 10:16,VEH-2016,DRV-432,259.86,22.03,5724.72,291084,N3 Truck Plaza
FUEL-820861,2025-07-11 19:55,VEH-2008,DRV-419,184.9,22.03,4073.35,647389,Engen Ultra
FUEL-820862,2025-07-11 19:48,VEH-2021,DRV-449,"142,63",22.03,3142.14,333101,Engen Ultra
FUEL-820863,2025-07-12 02:59,VEH-2032,DRV-409,170.67,22.03,3759.86,464677,Highway 1 Stop
FUEL-820864,2025-07-11 19:33,VEH-2022,DRV-409,119.64,22.03,2635.67,837280,Depot Bulk Tank
FUEL-820865,2025-07-11 23:31,VEH-2027,DRV-410,98.44,22.03,2168.63,416207,Depot Bulk Tank
FUEL-820866,2025-07-11 10:48,VEH-2027,DRV-423,124.73,22.03,2747.8,416537,Highway 1 Stop
FUEL-820867,2025-07-12 04:19,VEH-2031,DRV-437,90.85,22.03,2001.43,438357,Engen Ultra
FUEL-820868,2025-07-11 17:49,VEH-2014,DRV-402,159.7,22.03,3518.19,716903,Highway 1 Stop
FUEL-820869,2025-07-12 05:03,VEH-2004,DRV-426,150.24,22.03,3309.79,706484,Sasol Truck Stop
FUEL-820870,2025-07-11 04:33,VEH-2046,DRV-401,25.56,22.03,563.09,140460,Engen Ultra
FUEL-820871,2025-07-11 21:04,VEH-2043,DRV-418,20.95,22.03,461.53,478111,Sasol Truck Stop
FUEL-820872,2025-07-11 14:55,VEH-2033,DRV-430,33.02,22.03,727.43,608480,Engen Ultra
FUEL-820873,2025-07-11 19:55,VEH-2035,DRV-407,25.17,22.03,554.5,704319,Engen Ultra
FUEL-820874,2025-07-11 13:06,VEH-2022,DRV-425,177.71,22.03,3914.95,837766,Engen Ultra
FUEL-820875,2025-07-12 02:08,VEH-2030,DRV-405,153.55,22.03,3382.71,428337,Highway 1 Stop
FUEL-820876,2025-07-11 22:56,VEH-2010,DRV-403,498.27,22.03,10976.89,811824,Highway 1 Stop
FUEL-820877,2025-07-12 13:31,VEH-2015,DRV-407,428.4,22.03,9437.65,294842,Sasol Truck Stop
FUEL-820878,2025-07-11 10:11,VEH-2005,DRV-416,148.98,22.03,3282.03,837617,Depot Bulk Tank
FUEL-820879,2025-07-12 01:23,VEH-2017,DRV-437,165.7,22.03,3650.37,778583,Highway 1 Stop
FUEL-820880,2025-07-11 10:14,VEH-2034,DRV-419,46.45,22.03,1023.29,247134,Engen Ultra
FUEL-820881,2025-07-11 15:00,VEH-2037,DRV-413,42.85,22.03,943.99,211097,Highway 1 Stop
FUEL-820882,2025-07-11 12:35,VEH-2031,DRV-437,95.57,22.03,2105.41,438622,N3 Truck Plaza
FUEL-820883,2025-07-12 02:11,VEH-2029,DRV-441,107.39,22.03,2365.8,875746,Sasol Truck Stop
FUEL-820884,2025-07-11 17:08,VEH-2071,DRV-480,225.95,22.03,4977.68,511059,N3 Truck Plaza
FUEL-820885,2025-07-12 11:06,VEH-2069,DRV-457,213.32,22.03,4699.44,471818,N3 Truck Plaza
FUEL-820886,2025-07-11 21:31,VEH-2058,DRV-457,315.95,22.03,6960.38,714515,Engen Ultra
FUEL-820887,2025-07-12 08:14,VEH-2063,DRV-471,230.8,22.03,5084.52,230040,Highway 1 Stop
FUEL-820888,2025-07-11 17:38,VEH-2057,DRV-468,284.36,22.03,6264.45,834855,Sasol Truck Stop
FUEL-820889,2025-07-12 06:44,VEH-2059,DRV-478,355.55,22.03,7832.77,424507,N3 Truck Plaza
FUEL-820890,2025-07-11 22:32,VEH-2059,DRV-453,992.72,22.03,21869.62,426203,Engen Ultra
FUEL-820891,2025-07-13 09:42,VEH-2056,DRV-474,600.73,22.03,13234.08,252072,Engen Ultra
FUEL-820892,2025-07-11 21:32,VEH-2066,DRV-461,488.36,22.03,10758.57,848817,N3 Truck Plaza
FUEL-820893,2025-07-12 09:22,VEH-2064,DRV-482,461,22.03,10155.83,409855,Engen Ultra
FUEL-820894,2025-07-11 19:19,VEH-2082,DRV-476,16.26,22.03,358.21,481347,Depot Bulk Tank
FUEL-820895,2025-07-11 17:05,VEH-2083,DRV-458,16.96,22.03,373.63,203685,Sasol Truck Stop
FUEL-820896,2025-07-11 06:29,VEH-2085,DRV-457,17.45,22.03,384.42,580673,Depot Bulk Tank
FUEL-820897,2025-07-11 17:41,VEH-2081,DRV-476,19.4,22.03,427.38,416107,Sasol Truck Stop
FUEL-820898,2025-07-11 14:52,VEH-2076,DRV-461,23.69,22.03,521.89,706656,Depot Bulk Tank
FUEL-820899,2025-07-11 15:48,VEH-2078,DRV-475,17.32,22.03,381.56,218873,Sasol Truck Stop
FUEL-820900,2025-07-11 10:54,VEH-2082,DRV-481,36.05,22.03,794.18,481525,Engen Ultra
FUEL-820901,2025-07-11 22:29,VEH-2085,DRV-476,33.71,22.03,742.63,58085,Sasol Truck Stop
FUEL-820902,2025-07-12 03:26,VEH-2106,DRV-504,546.75,22.03,12044.9,566162,Engen Ultra
FUEL-820903,2025-07-12 21:04,VEH-2103,DRV-491,489.72,22.03,10788.53,417102,Depot Bulk Tank
FUEL-820904,2025-07-11 21:49,VEH-2097,DRV-494,"360,94",22.03,7951.51,330625,Sasol Truck Stop
FUEL-820905,2025-07-12 16:23,VEH-2094,DRV-494,467.21,22.03,10292.64,556681,Sasol Truck Stop
FUEL-820906,2025-07-11 13:09,VEH-2098,DRV-493,192.49,22.03,4240.55,730497,Highway 1 Stop
FUEL-820907,2025-07-12 05:33,VEH-2092,DRV-490,218.66,22.03,4817.08,579373,Depot Bulk Tank
FUEL-820908,2025-07-11 16:31,VEH-2117,DRV-488,22.12,22.03,487.3,722764,Sasol Truck Stop
FUEL-820909,2025-07-11 14:06,VEH-2120,DRV-486,17.85,22.03,393.24,155555,Engen Ultra
FUEL-820910,2025-07-11 16:45,VEH-2110,DRV-489,18.62,22.03,410.2,652127,N3 Truck Plaza
FUEL-820911,2025-07-11 20:23,VEH-2110,DRV-503,17.46,22.03,384.64,652188,Depot Bulk Tank
FUEL-820912,2025-07-11 13:20,VEH-2115,DRV-490,17.03,22.03,375.17,457392,Engen Ultra
FUEL-820913,2025-07-11 12:48,VEH-2114,DRV-511,14.15,22.03,311.72,436916,N3 Truck Plaza
FUEL-820914,2025-07-11 16:26,VEH-2050,DRV-427,20.41,22.03,449.63,500214,Engen Ultra
FUEL-820915,2025-07-11 14:25,VEH-2054,DRV-445,19.28,22.03,424.74,300263,Engen Ultra
FUEL-820916,2025-07-11 13:45,VEH-2034,DRV-409,46.16,22.03,1016.9,247313,N3 Truck Plaza
FUEL-820917,2025-07-11 20:13,VEH-2038,DRV-452,49.61,22.03,1092.91,188735,N3 Truck Plaza
FUEL-820918,2025-07-11 17:52,VEH-2036,DRV-446,55.56,22.03,1223.99,650304,Highway 1 Stop
FUEL-820919,2025-07-11 20:43,VEH-2040,DRV-402,50.16,22.03,1105.02,217837,Depot Bulk Tank
FUEL-820920,2025-07-11 20:36,VEH-2039,DRV-414,61.72,22.03,1359.69,558947,Sasol Truck Stop
FUEL-820921,2025-07-11 17:11,VEH-2048,DRV-405,46.84,22.03,1031.89,685037,Highway 1 Stop
FUEL-820922,2025-07-11 18:50,VEH-2036,DRV-427,60.07,22.03,1323.34,650507,Depot Bulk Tank
FUEL-820923,2025-07-11 17:15,VEH-2080,DRV-470,44.77,22.03,986.28,321868,N3 Truck Plaza
FUEL-820924,2025-07-11 15:24,VEH-2076,DRV-459,48.54,22.03,1069.34,706821,Depot Bulk Tank
FUEL-820925,2025-07-12 01:47,VEH-2087,DRV-469,17.9,22.03,394.34,147124,Sasol Truck Stop
FUEL-820926,2025-07-11 18:04,VEH-2082,DRV-462,34.2,22.03,753.43,481686,N3 Truck Plaza
FUEL-820927,2025-07-12 00:21,VEH-2123,DRV-501,16.58,22.03,365.26,630972,Highway 1 Stop
FUEL-820928,2025-07-11 21:37,VEH-2117,DRV-506,30.71,22.03,676.54,722909,Depot Bulk Tank
FUEL-820929,2025-07-11 17:13,VEH-2112,DRV-510,42.56,22.03,937.6,169334,N3 Truck Plaza
FUEL-820930,2025-07-11 22:43,VEH-2114,DRV-509,43.74,22.03,963.59,437067,Engen Ultra
FUEL-820931,2025-07-11 19:04,VEH-2118,DRV-483,31.46,22.03,693.06,566497,N3 Truck Plaza
FUEL-820932,2025-07-12 14:22,VEH-2032,DRV-446,232.72,22.05,5131.48,465240,Depot Bulk Tank
FUEL-820933,2025-07-13 09:09,VEH-2029,DRV-401,167.23,22.05,3687.42,876315,Highway 1 Stop
FUEL-820934,2025-07-12 23:17,VEH-2031,DRV-445,495.02,22.05,10915.19,439988,Engen Ultra
FUEL-820935,2025-07-13 17:10,VEH-2030,DRV-435,537.87,22.05,11860.03,429768,Depot Bulk Tank
FUEL-820936,2025-07-12 19:58,VEH-2001,DRV-451,492.33,22.05,10855.88,466003,Highway 1 Stop
FUEL-820937,2025-07-13 20:00,VEH-2004,DRV-427,350.42,22.05,7726.76,707518,N3 Truck Plaza
FUEL-820938,2025-07-12 18:26,VEH-2010,DRV-448,189.58,22.05,4180.24,812220,N3 Truck Plaza
FUEL-820939,2025-07-13 01:27,VEH-2012,DRV-418,186.25,22.05,4106.81,843802,Sasol Truck Stop
FUEL-820940,2025-07-12 14:56,VEH-2006,DRV-450,198.69,22.05,4381.11,442250,Engen Ultra
FUEL-820941,2025-07-12 16:01,VEH-2018,DRV-425,138.98,22.05,3064.51,783888,Highway 1 Stop
FUEL-820942,2025-07-12 12:55,VEH-2028,DRV-411,160.32,22.05,3535.06,600891,Sasol Truck Stop
FUEL-820943,2025-07-12 23:31,VEH-2025,DRV-449,136.97,22.05,3020.19,593689,Sasol Truck Stop
FUEL-820944,2025-07-12 13:38,VEH-2046,DRV-419,24.53,22.05,540.89,140580,Engen Ultra
FUEL-820945,2025-07-12 17:53,VEH-2043,DRV-401,26.94,22.05,594.03,478228,Engen Ultra
FUEL-820946,2025-07-12 22:26,VEH-2016,DRV-434,629.84,22.05,13887.97,292059,Sasol Truck Stop
FUEL-820947,2025-07-13 17:21,VEH-2018,DRV-450,424.35,22.05,9356.92,784885,N3 Truck Plaza
FUEL-820948,2025-07-12 08:37,VEH-2022,DRV-431,"65,16",22.05,1436.78,837941,Sasol Truck Stop
FUEL-820949,2025-07-12 18:34,VEH-2027,DRV-417,60.27,22.05,1328.95,416706,Highway 1 Stop
FUEL-820950,2025-07-12 18:58,VEH-2061,DRV-454,281.66,22.05,6210.6,234765,Depot Bulk Tank
FUEL-820951,2025-07-13 06:50,VEH-2060,DRV-468,288.95,22.05,6371.35,264878,Sasol Truck Stop
FUEL-820952,2025-07-12 07:40,VEH-2074,DRV-477,31.58,22.05,696.34,247989,Depot Bulk Tank
FUEL-820953,2025-07-12 19:50,VEH-2070,DRV-477,25.25,22.05,556.76,658551,Depot Bulk Tank
FUEL-820954,2025-07-12 14:23,VEH-2090,DRV-503,"338,51",22.05,7464.15,576712,Sasol Truck Stop
FUEL-820955,2025-07-13 11:28,VEH-2091,DRV-495,365.32,22.05,8055.31,607514,N3 Truck Plaza
FUEL-820956,2025-07-12 01:50,VEH-2112,DRV-495,33.16,22.05,731.18,169444,Engen Ultra
FUEL-820957,2025-07-12 23:02,VEH-2112,DRV-492,32.51,22.05,716.85,169555,Depot Bulk Tank
FUEL-820958,2025-07-12 08:53,VEH-2116,DRV-508,12.52,22.05,276.07,197884,Engen Ultra
FUEL-820959,2025-07-12 10:54,VEH-2120,DRV-490,13.11,22.05,289.08,155616,Depot Bulk Tank
FUEL-820960,2025-07-12 10:30,VEH-2035,DRV-443,"51,59",22.05,1137.56,704503,Depot Bulk Tank
FUEL-820961,2025-07-12 17:57,VEH-2052,DRV-442,21.72,22.05,478.93,251665,Depot Bulk Tank
FUEL-820962,2025-07-12 14:49,VEH-2036,DRV-438,55.6,22.05,1225.98,650686,Engen Ultra
FUEL-820963,2025-07-12 09:42,VEH-2040,DRV-418,60.39,22.05,1331.6,218054,Depot Bulk Tank
FUEL-820964,2025-07-12 16:10,VEH-2082,DRV-464,34.77,22.05,766.68,481854,Engen Ultra
FUEL-820965,2025-07-12 11:21,VEH-2115,DRV-498,44.62,22.05,983.87,457541,Sasol Truck Stop
FUEL-820966,2025-07-12 15:59,VEH-2117,DRV-495,31.97,22.05,704.94,723061,Engen Ultra
FUEL-820967,2025-07-14 16:13,VEH-2018,DRV-430,310.93,22.08,6865.33,785460,Depot Bulk Tank
FUEL-820968,2025-07-15 07:21,VEH-2002,DRV-430,276.02,22.08,6094.52,905464,Engen Ultra
FUEL-820969,2025-07-14 14:12,VEH-2027,DRV-411,207.81,22.08,4588.44,417280,N3 Truck Plaza
FUEL-820970,2025-07-15 01:16,VEH-2022,DRV-444,162.07,22.08,3578.51,838488,Highway 1 Stop
FUEL-820971,2025-07-14 16:20,VEH-2011,DRV-415,271.67,22.08,5998.47,521176,Highway 1 Stop
FUEL-820972,2025-07-15 06:48,VEH-2015,DRV-447,208.92,22.08,4612.95,295413,Sasol Truck Stop
FUEL-820973,2025-07-14 23:13,VEH-2017,DRV-422,716.61,22.08,15822.75,779970,Highway 1 Stop
FUEL-820974,2025-07-15 20:48,VEH-2003,DRV-405,546.76,22.08,12072.46,538008,Sasol Truck Stop
FUEL-820975,2025-07-15 05:52,VEH-2006,DRV-412,859.98,22.08,18988.36,443697,N3 Truck Plaza
FUEL-820976,2025-07-15 22:55,VEH-2009,DRV-406,510.01,22.08,11261.02,312206,Engen Ultra
FUEL-820977,2025-07-15 05:55,VEH-2030,DRV-411,538.12,22.08,11881.69,431153,Depot Bulk Tank
FUEL-820978,2025-07-16 01:34,VEH-2021,DRV-408,373.63,22.08,8249.75,334474,Depot Bulk Tank
FUEL-820979,2025-07-14 16:37,VEH-2005,DRV-422,550.44,22.08,12153.72,838689,Sasol Truck Stop
FUEL-820980,2025-07-15 15:52,VEH-2008,DRV-432,383.61,22.08,8470.11,648454,Highway 1 Stop
FUEL-820981,2025-07-14 15:24,VEH-2001,DRV-420,501.43,22.08,11071.57,467010,Highway 1 Stop
FUEL-820982,2025-07-15 13:33,VEH-2003,DRV-411,393.07,22.08,8678.99,539063,Highway 1 Stop
FUEL-820983,2025-07-14 09:20,VEH-2017,DRV-416,223.61,22.08,4937.31,780365,N3 Truck Plaza
FUEL-820984,2025-07-14 23:25,VEH-2001,DRV-421,"145,5",22.08,3212.64,467402,N3 Truck Plaza
FUEL-820985,2025-07-14 06:11,VEH-2010,DRV-414,165.38,22.08,3651.59,812545,Sasol Truck Stop
FUEL-820986,2025-07-14 18:26,VEH-2013,DRV-426,"130,97",22.08,2891.82,884323,Sasol Truck Stop
FUEL-820987,2025-07-14 12:39,VEH-2008,DRV-438,153.04,22.08,3379.12,648785,Depot Bulk Tank
FUEL-820988,2025-07-14 16:43,VEH-2013,DRV-440,159.71,22.08,3526.4,884651,Depot Bulk Tank
FUEL-820989,2025-07-14 09:13,VEH-2032,DRV-425,148.37,22.08,3276.01,465596,N3 Truck Plaza
FUEL-820990,2025-07-15 00:07,VEH-2032,DRV-409,144.53,22.08,3191.22,465947,Depot Bulk Tank
FUEL-820991,2025-07-14 05:35,VEH-2036,DRV-441,37.52,22.08,828.44,650808,Engen Ultra
FUEL-820992,2025-07-14 15:06,VEH-2037,DRV-419,32.9,22.08,726.43,211217,Sasol Truck Stop
FUEL-820993,2025-07-14 06:45,VEH-2024,DRV-420,37.53,22.08,828.66,756685,Depot Bulk Tank
FUEL-820994,2025-07-14 15:35,VEH-2026,DRV-402,59.66,22.08,1317.29,898200,Depot Bulk Tank
FUEL-820995,2025-07-14 15:22,VEH-2018,DRV-441,251.91,22.08,5562.17,785931,N3 Truck Plaza
FUEL-820996,2025-07-14 22:23,VEH-2016,DRV-403,316.53,22.08,6988.98,292533,Sasol Truck Stop
FUEL-820997,2025-07-14 19:06,VEH-2009,DRV-423,497.82,22.08,10991.87,313208,N3 Truck Plaza
FUEL-820998,2025-07-15 07:18,VEH-2018,DRV-407,427.97,22.08,9449.58,786946,Engen Ultra
FUEL-820999,2025-07-14 05:24,VEH-2020,DRV-423,146.62,22.08,3237.37,509616,Highway 1 Stop
FUEL-821000,2025-07-14 21:11,VEH-2005,DRV-450,120.25,22.08,2655.12,839007,N3 Truck Plaza
FUEL-821001,2025-07-14 05:10,VEH-2049,DRV-407,36.24,22.08,800.18,589434,Engen Ultra
FUEL-821002,2025-07-14 20:59,VEH-2046,DRV-450,"35,7",22.08,788.26,140750,Sasol Truck Stop
FUEL-821003,2025-07-14 12:08,VEH-2026,DRV-440,79.45,22.08,1754.26,898367,Sasol Truck Stop
FUEL-821004,2025-07-14 14:23,VEH-2032,DRV-403,62.04,22.08,1369.84,466108,Engen Ultra
FUEL-821005,2025-07-14 13:33,VEH-2012,DRV-436,123.93,22.08,2736.37,844063,Depot Bulk Tank
FUEL-821006,2025-07-14 16:09,VEH-2002,DRV-406,104.3,22.08,2302.94,905729,N3 Truck Plaza
FUEL-821007,2025-07-14 12:31,VEH-2068,DRV-476,219.26,22.08,4841.26,592775,Highway 1 Stop
FUEL-821008,2025-07-15 04:50,VEH-2067,DRV-473,211.63,22.08,4672.79,250029,N3 Truck Plaza
FUEL-821009,2025-07-14 18:20,VEH-2071,DRV-463,227.49,22.08,5022.98,511618,Engen Ultra
FUEL-821010,2025-07-15 11:13,VEH-2074,DRV-473,168.2,22.08,3713.86,248556,Engen Ultra
FUEL-821011,2025-07-14 18:54,VEH-2070,DRV-456,193.6,22.08,4274.69,659111,Depot Bulk Tank
FUEL-821012,2025-07-14 23:20,VEH-2069,DRV-463,268.32,22.08,5924.51,472377,Depot Bulk Tank
FUEL-821013,2025-07-14 04:51,VEH-2082,DRV-471,16.14,22.08,356.37,481935,N3 Truck Plaza
FUEL-821014,2025-07-14 19:15,VEH-2084,DRV-456,"17,35",22.08,383.09,328905,N3 Truck Plaza
FUEL-821015,2025-07-14 07:22,VEH-2085,DRV-466,18.05,22.08,398.54,580929,Engen Ultra
FUEL-821016,2025-07-14 20:04,VEH-2084,DRV-472,17.9,22.08,395.23,328986,N3 Truck Plaza
FUEL-821017,2025-07-14 08:52,VEH-2077,DRV-464,45.29,22.08,1000,168231,N3 Truck Plaza
FUEL-821018,2025-07-14 13:16,VEH-2078,DRV-455,38.48,22.08,849.64,219051,N3 Truck Plaza
FUEL-821019,2025-07-14 09:26,VEH-2080,DRV-474,50.67,22.08,1118.79,322053,N3 Truck Plaza
FUEL-821020,2025-07-14 21:39,VEH-2075,DRV-480,40.87,22.08,902.41,382808,N3 Truck Plaza
FUEL-821021,2025-07-15 00:40,VEH-2095,DRV-486,701.58,22.08,15490.89,716743,Depot Bulk Tank
FUEL-821022,2025-07-16 01:13,VEH-2092,DRV-509,685.32,22.08,15131.87,580734,Highway 1 Stop
FUEL-821023,2025-07-15 05:54,VEH-2099,DRV-485,653.73,22.08,14434.36,540600,Highway 1 Stop
FUEL-821024,2025-07-16 02:59,VEH-2098,DRV-484,628.01,22.08,13866.46,731875,Engen Ultra
FUEL-821025,2025-07-14 15:09,VEH-2093,DRV-512,326.95,22.08,7219.06,895945,Engen Ultra
FUEL-821026,2025-07-15 10:37,VEH-2095,DRV-505,355.68,22.08,7853.41,717481,Sasol Truck Stop
FUEL-821027,2025-07-14 10:30,VEH-2097,DRV-507,204.87,22.08,4523.53,331048,Sasol Truck Stop
FUEL-821028,2025-07-14 22:51,VEH-2090,DRV-486,198.32,22.08,4378.91,577143,Engen Ultra
FUEL-821029,2025-07-14 11:59,VEH-2107,DRV-490,170.66,22.08,3768.17,529061,N3 Truck Plaza
FUEL-821030,2025-07-15 03:14,VEH-2108,DRV-510,"177,24",22.08,3913.46,351494,Depot Bulk Tank
FUEL-821031,2025-07-14 03:34,VEH-2120,DRV-484,23.37,22.08,516.01,155724,Engen Ultra
FUEL-821032,2025-07-14 12:58,VEH-2120,DRV-505,20.86,22.08,460.59,155839,Highway 1 Stop
FUEL-821033,2025-07-14 09:56,VEH-2117,DRV-506,12.55,22.08,277.1,723122,Highway 1 Stop
FUEL-821034,2025-07-14 16:39,VEH-2118,DRV-506,12.1,22.08,267.17,566556,Sasol Truck Stop
FUEL-821035,2025-07-14 06:47,VEH-2109,DRV-504,21.98,22.08,485.32,263343,Sasol Truck Stop
FUEL-821036,2025-07-14 11:41,VEH-2107,DRV-496,24.93,22.08,550.45,529121,Highway 1 Stop
FUEL-821037,2025-07-14 14:10,VEH-2101,DRV-491,484.75,22.08,10703.28,512133,Highway 1 Stop
FUEL-821038,2025-07-15 08:45,VEH-2091,DRV-497,"497,2",22.08,10978.18,608529,Engen Ultra
FUEL-821039,2025-07-14 16:25,VEH-2053,DRV-410,19.45,22.08,429.46,671881,Engen Ultra
FUEL-821040,2025-07-14 16:53,VEH-2044,DRV-442,43.22,22.08,954.3,458724,Depot Bulk Tank
FUEL-821041,2025-07-15 00:04,VEH-2037,DRV-422,50.49,22.08,1114.82,211403,Engen Ultra
