trip_id,driver_hours,driver_cost_zar,toll_cost_zar,fixed_cost_zar
TRP-523889,3.95,572.16,143.33,947.02
TRP-523890,4.42,640.99,160.03,1060.95
TRP-523891,4.61,669.14,166.14,1107.54
TRP-523892,1.77,257.34,57.91,840
TRP-523893,1.74,251.87,59.01,840
TRP-523894,1.97,286.31,63.66,385
TRP-523895,2.07,299.49,62.53,385
TRP-523896,1.65,239.44,54.15,525
TRP-523897,1.93,279.54,63.91,525
TRP-523898,5.42,786.15,132.8,1301.21
TRP-523899,5.13,743.77,149.63,1231.06
TRP-523900,3.76,545.23,185.16,902.46
TRP-523901,3.56,516.72,191.76,855.25
TRP-523902,2.16,312.61,68.92,840
TRP-523903,1.88,271.88,70.26,840
TRP-523904,3.39,491.85,119.59,1190
TRP-523905,3.44,498.09,122.24,1190
TRP-523906,7.58,1099.06,384.06,2577.11
TRP-523907,7.49,1085.96,365.58,2546.39
TRP-523908,7.72,1119.3,401.96,2624.57
TRP-523909,7.43,1076.97,382.12,2525.32
TRP-523910,7.35,1065.6,402.64,1763.76
TRP-523911,7.77,1126.58,400.7,1864.68
TRP-523912,18.33,2657.67,578.33,6231.78
TRP-523913,20,2899.93,588.06,6799.84
TRP-523914,10.47,1518.48,309.54,2513.35
TRP-523915,11.36,1647.58,302.2,2727.02
TRP-523916,1.25,181.37,42.9,525
TRP-523917,1.19,172.43,42.76,525
TRP-523918,1.1,159.54,43.99,525
TRP-523919,0.99,143.71,40.84,525
TRP-523920,2.18,316.25,97.95,840
TRP-523921,2.69,390.39,95.44,840
TRP-523922,2.65,384.72,92.12,385
TRP-523923,2.18,315.5,96.78,385
TRP-523924,15.91,2307.19,533.73,5409.97
TRP-523925,18.52,2684.87,522.91,6295.57
TRP-523926,17.86,2589.38,552.68,6071.65
TRP-523927,18.8,2726.66,525.61,6393.55
TRP-523928,8.4,1217.28,184.74,2014.8
TRP-523929,9.45,1370.25,164.56,2267.99
TRP-523930,4.45,644.87,93.19,1512.1
TRP-523931,5.02,727.75,95.28,1706.46
TRP-523932,4.61,668.04,99.76,1105.73
TRP-523933,4.72,684.09,93.89,1132.29
TRP-523934,1.53,221.77,38.37,840
TRP-523935,1.56,225.58,40.47,840
TRP-523936,1.38,200.46,40.38,385
TRP-523937,1.44,208.39,39.48,385
TRP-523938,1,144.94,24.15,525
TRP-523939,1.02,147.29,24.95,525
TRP-523940,9.4,1362.53,38.6,1033.64
TRP-523941,9.37,1358.74,37.98,1030.77
TRP-523942,8.61,1247.99,40.29,946.75
TRP-523943,8.56,1240.97,37.53,556.3
TRP-523944,8.42,1221.45,40.66,1263.57
TRP-523945,8.26,1197.81,38.72,536.95
TRP-523946,8.66,1256.11,38.92,563.08
TRP-523947,9,1304.82,40,1349.82
TRP-523948,9.61,1392.76,51.9,624.34
TRP-523949,9.21,1335.74,57.11,1381.8
TRP-523950,9.05,1311.59,54.74,1356.82
TRP-523951,9.54,1383.31,56.13,1049.41
TRP-523952,9.17,1330.14,33.87,1376
TRP-523953,9.09,1318.6,35.14,1000.32
TRP-523954,8.08,1170.92,32.19,1211.29
TRP-523955,8.64,1253.27,36.59,950.76
TRP-523956,8.18,1185.53,30.01,1226.41
TRP-523957,8.93,1294.64,28.37,580.35
TRP-523958,8.16,1183.68,31.58,897.96
TRP-523959,7.99,1158.74,31.3,519.44
TRP-523960,7.75,1123.76,344.12,1860.02
TRP-523961,7.75,1124.29,382.01,1860.89
TRP-523962,7.27,1054.31,365.79,1745.06
TRP-523963,7.75,1124.29,391.23,1860.9
TRP-523964,6.6,957.07,366.07,1584.12
TRP-523965,7.65,1109.91,414.59,1837.1
TRP-523966,7.59,1100.55,357.27,2580.59
TRP-523967,6.64,962.76,361.62,2257.5
TRP-523968,16.88,2447.75,549.93,4051.45
TRP-523969,17.82,2584.5,521.57,4277.8
TRP-523970,11.66,1690.3,286.69,3963.46
TRP-523971,15.05,2182.25,301.93,5117.01
TRP-523972,4.94,716.67,183.6,1680.46
TRP-523973,5.12,742.54,174.73,1741.13
TRP-523974,3.68,533.88,141.63,883.67
TRP-523975,4.25,616.8,142.76,1020.91
TRP-523976,4.21,609.84,150.75,1429.98
TRP-523977,3.78,547.66,140.68,1284.16
TRP-523978,4.61,669.07,151.48,1107.42
TRP-523979,4.43,642.98,168.58,1064.24
TRP-523980,1.94,281.28,61.68,525
TRP-523981,1.78,258.62,60.27,525
TRP-523982,1.84,267.27,58.73,525
TRP-523983,1.88,272.92,58.85,525
TRP-523984,6.03,874.04,156.64,2049.48
TRP-523985,4.89,709.41,154.4,1663.45
TRP-523986,11.88,1722.5,248.83,4038.96
TRP-523987,12.08,1751.3,267.15,4106.49
TRP-523988,3.85,557.95,171.72,1308.3
TRP-523989,4.29,621.86,196.46,1458.16
TRP-523990,2.42,351.44,68.89,525
TRP-523991,2.29,332.21,69.08,525
TRP-523992,3.52,510.21,121.66,844.49
TRP-523993,3.4,492.42,116.47,840
TRP-523994,7.6,1102.46,382.74,2585.07
TRP-523995,7.68,1113.22,394.66,2610.3
TRP-523996,6.84,991.24,375.98,1640.68
TRP-523997,6.98,1012.59,372.09,1676
TRP-523998,7.17,1039.55,386.12,1720.63
TRP-523999,7.28,1055.93,384.31,1747.75
TRP-524000,19.12,2771.98,572.13,6499.82
TRP-524001,18.86,2734.49,621,6411.91
TRP-524002,11.76,1704.68,281.38,3997.18
TRP-524003,12.92,1873.28,302.19,4392.51
TRP-524004,1.28,185.79,47,385
TRP-524005,1.2,174.37,46.83,385
TRP-524006,1.48,214.33,43.78,840
TRP-524007,1.19,172.1,46.47,840
TRP-524008,2.48,359.36,99.54,385
TRP-524009,2.22,321.48,96.45,385
TRP-524010,14.64,2122.93,482.35,4977.9
TRP-524011,17.7,2566.61,525.35,6018.26
TRP-524012,17.67,2562.01,514.71,6007.47
TRP-524013,16.61,2409.06,506.54,5648.82
TRP-524014,9.57,1387.74,184.31,3254.01
TRP-524015,8.5,1232.33,182.88,2889.61
TRP-524016,4.84,701.97,97.91,1646.01
TRP-524017,4.99,722.97,95.95,1695.23
TRP-524018,4.6,667.6,92.84,1565.41
TRP-524019,5.28,765.02,95,1793.83
TRP-524020,1.61,233.06,41.96,385
TRP-524021,1.57,227.53,38.95,385
TRP-524022,1.55,224.96,38.27,385
TRP-524023,1.51,218.31,41.41,385
TRP-524024,0.9,131.14,25.27,385
TRP-524025,0.95,138.01,26.7,385
TRP-524026,0.82,119.34,25.6,525
TRP-524027,0.85,122.94,26.32,525
TRP-524028,8.09,1173.16,137.49,2750.87
TRP-524029,8.54,1237.59,142.04,2901.94
TRP-524030,11.57,1677.38,302.9,3933.18
TRP-524031,11.74,1701.66,299.26,3990.11
TRP-524032,9.68,1403.73,39.14,1064.9
TRP-524033,10.39,1506.45,38.29,1558.4
TRP-524034,9.84,1427.25,40.21,1476.47
TRP-524035,7.94,1150.72,40.03,1190.4
TRP-524036,9.17,1330.33,40.64,1376.2
TRP-524037,9,1305.31,56.94,990.23
TRP-524038,10.1,1464.65,55.21,1515.16
TRP-524039,9.2,1334.23,56.28,598.1
TRP-524040,8.52,1234.74,34,553.5
TRP-524041,7.38,1070.13,34.3,811.83
TRP-524042,8.59,1244.83,33.64,944.36
TRP-524043,8.6,1246.93,35.41,558.97
TRP-524044,8.07,1169.97,28.25,1210.31
TRP-524045,7.79,1129.42,28.82,1168.37
TRP-524046,7.45,1080.18,29.76,1117.43
TRP-524047,8.86,1284.13,31.01,1328.41
TRP-524048,6.94,1006.69,32.15,1041.4
TRP-524049,8.1,1174.45,363.76,1943.91
TRP-524050,6.96,1009.01,377.01,1670.09
TRP-524051,7.32,1060.82,374.33,1755.83
TRP-524052,7.08,1026.44,374.85,1698.94
TRP-524053,7.03,1020.04,366.64,1688.35
TRP-524054,7.55,1094.75,390.04,1811.99
TRP-524055,7.28,1056.11,350.79,2476.4
TRP-524056,7.76,1124.53,398.23,2636.82
TRP-524057,16.42,2381.09,505.95,5583.24
TRP-524058,15.98,2316.52,538.54,5431.85
TRP-524059,16.14,2340.49,523.88,5488.05
TRP-524060,19.05,2762.15,540.59,6476.76
TRP-524061,13.6,1972.49,289.56,4625.15
TRP-524062,12.2,1768.82,277.09,4147.58
TRP-524063,13.41,1943.88,266.13,4558.07
TRP-524064,11.92,1728.31,304.26,4052.58
TRP-524065,4.64,672.16,179.68,1576.1
TRP-524066,4.08,591.76,190.91,1387.57
TRP-524067,4.57,662,174.17,1552.29
TRP-524068,5.43,787.95,173.8,1847.62
TRP-524069,3.75,543.37,148.43,899.37
TRP-524070,4.04,585.24,141.96,968.67
TRP-524071,4.48,649.28,161.22,1074.66
TRP-524072,4,580.42,161.38,960.69
TRP-524073,1.89,273.95,60.27,840
TRP-524074,1.76,255.21,62.3,840
TRP-524075,1.83,264.88,59.16,840
TRP-524076,1.7,246.73,59.62,840
TRP-524077,1.78,258.09,61.24,840
TRP-524078,1.97,286.14,61.9,840
TRP-524079,5.71,828.61,142.16,1942.95
TRP-524080,4.97,721.11,153.23,1690.88
TRP-524081,2.14,309.73,69.43,385
TRP-524082,2.34,339.9,64.55,385
TRP-524083,3.31,480.35,123.47,1190
TRP-524084,3.51,508.23,120.97,1191.7
TRP-524085,7.55,1094.29,366.9,2565.93
TRP-524086,7.67,1111.64,385.49,2606.6
TRP-524087,7.28,1054.94,386.59,1746.1
TRP-524088,6.85,993.52,390.62,1644.44
TRP-524089,8.25,1195.63,414.99,2803.55
TRP-524090,7.58,1099.23,394.82,2577.51
TRP-524091,20.7,3001.87,599.33,7038.86
TRP-524092,20.66,2996.11,571.46,7025.36
TRP-524093,1.28,185.6,43.51,385
TRP-524094,1.05,152.22,46.17,385
TRP-524095,1.12,161.93,45.93,525
TRP-524096,1.35,195.12,42.19,525
TRP-524097,1.24,179.48,45.74,525
TRP-524098,1.2,173.99,42.6,525
TRP-524099,2.23,323.58,93.63,840
TRP-524100,2.49,361.33,95.39,840
TRP-524101,8.45,1225.53,267.45,2873.66
TRP-524102,8.61,1248.37,271.74,2927.22
TRP-524103,15.66,2270.37,495.38,5323.62
TRP-524104,14.32,2076.43,528.41,4868.87
TRP-524105,19.28,2795.07,511.04,6553.97
TRP-524106,17.16,2488.78,529.18,5835.76
TRP-524107,9.03,1309.58,177.89,3070.75
TRP-524108,8.2,1189.67,196.81,2789.58
TRP-524109,4.51,653.84,99.81,1082.22
TRP-524110,5.58,809.51,98.48,1339.89
TRP-524111,1.41,204.18,36.6,525
TRP-524112,1.55,224.55,41.14,525
TRP-524113,1.29,187.03,41.32,385
TRP-524114,1.42,206.47,38.68,385
TRP-524115,0.76,109.71,26.22,385
TRP-524116,0.93,134.18,24.56,385
TRP-524117,0.91,131.96,24.7,525
TRP-524118,0.85,123.89,23.67,525
TRP-524119,8.18,1185.64,129.3,2780.13
TRP-524120,8.75,1269.41,142.36,2976.54
TRP-524121,9.75,1413.97,40.29,1462.72
TRP-524122,7.62,1105.56,39.37,495.6
TRP-524123,9.29,1347.43,37.77,1393.9
TRP-524124,8.1,1174.91,39.8,526.69
TRP-524125,8.8,1276.11,41.21,968.09
TRP-524126,9.3,1349.12,40.46,1395.64
TRP-524127,8.6,1247.72,38.23,946.55
TRP-524128,9.59,1390.96,40.9,1438.93
TRP-524129,9.43,1367.26,53.4,1037.23
TRP-524130,10.04,1455.42,56.99,1505.61
TRP-524131,8.5,1233.14,51.54,1275.66
TRP-524132,8.97,1300.57,35.95,986.64
TRP-524133,8.33,1207.9,33.87,916.34
TRP-524134,9.19,1331.93,34.76,1377.86
TRP-524135,8.67,1257.47,36,1300.83
TRP-524136,7.65,1109.56,31.38,841.74
TRP-524137,8.1,1174.9,29.99,1215.42
TRP-524138,7.99,1157.89,28.5,878.4
TRP-524139,7.03,1019.74,30.93,1054.91
TRP-524140,6.29,911.85,29.84,691.75
TRP-524141,7.34,1064.74,370.84,2496.62
TRP-524142,7.01,1016.67,395.25,2383.92
TRP-524143,7.3,1058.33,375.97,2481.61
TRP-524144,7.09,1027.55,377.52,2409.42
TRP-524145,7.35,1066.42,401.31,1765.11
TRP-524146,7.68,1114.25,382.25,1844.28
TRP-524147,16.07,2330.52,478.03,5464.66
TRP-524148,17.84,2586.88,515.65,6065.78
TRP-524149,16.18,2346.18,520,3883.33
TRP-524150,13.98,2027.27,478.17,3355.48
TRP-524151,12.86,1864.21,305.03,4371.25
TRP-524152,13.52,1959.89,290.79,4595.61
TRP-524153,12.99,1883.81,293.68,4417.21
TRP-524154,12.33,1788.45,303.98,4193.61
TRP-524155,4.57,662.39,170.57,1553.18
TRP-524156,4.88,707.41,185.39,1658.75
TRP-524157,4.42,640.71,137.82,1060.49
TRP-524158,4.45,645.23,152.97,1067.97
TRP-524159,5.09,738.57,164.05,1222.46
TRP-524160,4.63,671.09,170.53,1110.77
TRP-524161,1.68,244.24,58.31,385
TRP-524162,1.84,267.02,56.23,385
TRP-524163,1.64,238.02,61.37,840
TRP-524164,2,289.82,60.17,840
TRP-524165,4.42,640.23,147.59,1501.24
TRP-524166,5.63,815.65,162.21,1912.56
TRP-524167,3.95,572.35,187.06,947.33
TRP-524168,4.22,612.03,204.07,1013.02
TRP-524169,2.2,318.7,70.98,525
TRP-524170,2.05,297.18,70.52,525
TRP-524171,1.97,285.4,68.15,385
TRP-524172,2.23,322.88,69.18,385
TRP-524173,3.77,546.59,113.21,1281.66
TRP-524174,2.94,425.68,113.83,1190
TRP-524175,6.72,974.17,356.41,1612.42
TRP-524176,7.79,1129.01,364.1,1868.7
TRP-524177,8.2,1188.81,375.92,1967.69
TRP-524178,7.36,1066.84,386.87,1765.81
TRP-524179,7.61,1103.37,396.58,1826.27
TRP-524180,6.96,1009.6,358.6,1671.07
TRP-524181,17.75,2573.33,608.56,6034.01
TRP-524182,19.75,2863.21,636.93,6713.73
TRP-524183,12.27,1778.56,311.56,4170.41
TRP-524184,12.55,1819.53,297.76,4266.49
TRP-524185,1.19,172.74,46.86,525
TRP-524186,1.2,173.38,44.16,525
TRP-524187,1.08,156.47,43.32,840
TRP-524188,1.27,184.02,44.69,840
TRP-524189,1.13,164.25,44.44,525
TRP-524190,1.19,173.17,42.68,525
TRP-524191,2.59,375.68,95.5,840
TRP-524192,2.32,336.09,93.91,840
TRP-524193,17.4,2522.43,543.42,5914.68
TRP-524194,17.83,2584.88,507.8,6061.11
TRP-524195,16.76,2429.65,525.66,5697.12
TRP-524196,18.25,2646.35,550.32,6205.23
TRP-524197,8.77,1271.32,185.42,2981.02
TRP-524198,9.39,1362.24,187.85,3194.22
TRP-524199,5.46,791.01,92.67,1309.26
TRP-524200,5.05,732.15,90.97,1211.83
TRP-524201,1.54,223.66,37.39,525
TRP-524202,1.32,191.55,39.32,525
TRP-524203,1.54,223.24,35.81,385
TRP-524204,1.32,191.24,39.26,385
TRP-524205,0.79,115.23,25.66,840
TRP-524206,0.98,141.64,26.19,840
TRP-524207,0.86,124.15,25.66,525
TRP-524208,0.87,126.44,24.16,525
TRP-524209,11.47,1663.65,303.56,3900.98
TRP-524210,12.78,1853.43,309.94,4345.97
TRP-524211,7.66,1111.38,39.36,498.2
TRP-524212,8.74,1268,39.23,1311.73
TRP-524213,8.71,1262.33,44.2,565.87
TRP-524214,8.63,1251.36,40.18,560.96
TRP-524215,9.91,1436.81,36.83,644.09
TRP-524216,8.46,1226.94,41.17,1269.24
TRP-524217,9.65,1399.26,38.28,1061.51
TRP-524218,9.49,1375.35,55.7,1043.37
TRP-524219,9.86,1429.84,54.75,1084.7
TRP-524220,10.4,1508.53,57.81,1560.54
TRP-524221,8.94,1296.37,34.84,1341.07
TRP-524222,9.3,1349.13,33.79,1023.48
TRP-524223,8.75,1268.82,35.17,962.56
TRP-524224,9.15,1326.48,36.92,594.63
TRP-524225,8.75,1268.9,30.91,1312.65
TRP-524226,7.1,1029.53,30.18,461.51
TRP-524227,8.08,1171.81,29.24,525.29
TRP-524228,7.84,1136.96,28.67,509.67
TRP-524229,7.34,1064.1,385.92,2495.13
TRP-524230,8.1,1175.03,380.49,2755.24
TRP-524231,7.05,1021.63,398.33,2395.55
TRP-524232,7.49,1086.56,363.39,2547.8
TRP-524233,8.26,1197.63,383.65,1982.28
TRP-524234,8,1159.63,361.47,1919.38
TRP-524235,17.17,2489.82,525.63,5838.2
TRP-524236,14.61,2117.9,527.53,4966.12
TRP-524237,17.34,2513.62,550.36,5894
TRP-524238,15.74,2282.49,530.96,5352.06
TRP-524239,12.69,1839.75,306.13,4313.89
TRP-524240,12.18,1766.82,295.89,4142.89
TRP-524241,5.58,809.61,179.38,1898.4
TRP-524242,5.29,767.48,200.45,1799.61
TRP-524243,5.06,733.69,181.74,1214.38
TRP-524244,4.83,700.87,173.02,1160.07
TRP-524245,3.75,543.52,151.22,899.62
TRP-524246,4.09,593.77,142.09,982.78
TRP-524247,4.02,583.29,144.37,1367.71
TRP-524248,3.72,539.26,140.21,1264.48
TRP-524249,4.57,662.52,160.7,1553.49
TRP-524250,3.93,569.81,165.76,1336.12
TRP-524251,1.9,275.7,57.38,385
TRP-524252,1.85,268.65,62.68,385
TRP-524253,1.9,275.18,60.85,385
TRP-524254,1.67,242.45,60,385
TRP-524255,1.57,227.23,61,525
TRP-524256,1.97,285.65,59.5,525
TRP-524257,5.16,747.51,148.13,1237.26
TRP-524258,5.25,761.77,159.56,1260.85
TRP-524259,13,1884.4,251.56,4418.6
TRP-524260,12.18,1765.56,251.12,4139.93
TRP-524261,4.04,586.27,184.86,1374.7
TRP-524262,4.18,606.52,184.94,1422.17
TRP-524263,2.11,305.38,68.83,525
TRP-524264,2.07,299.73,71.73,525
TRP-524265,2.98,432.13,116.98,840
TRP-524266,3.54,512.93,121.09,848.99
TRP-524267,7.31,1060.04,382.16,2485.61
TRP-524268,7.4,1073.01,367.55,2516.02
TRP-524269,7.57,1097.66,367.11,1816.82
TRP-524270,7.47,1082.74,408.07,1792.13
TRP-524271,7.46,1082,407.99,2537.1
TRP-524272,6.43,932.31,386.09,2186.12
TRP-524273,20.65,2994.47,564.49,7021.51
TRP-524274,22.06,3199.4,642.17,7480
TRP-524275,14.12,2046.99,296.6,4799.84
TRP-524276,11.32,1642.01,282.53,3850.24
TRP-524277,1.21,175.33,44.68,385
TRP-524278,1.11,161.39,43.42,385
TRP-524279,1.26,183.29,44.86,840
TRP-524280,1.21,174.87,44.79,840
TRP-524281,2.74,396.82,98.17,525
TRP-524282,2.48,359.03,101.24,525
TRP-524283,7.21,1044.91,247.61,2450.14
TRP-524284,7.87,1141.31,260.06,2676.17
TRP-524285,16.26,2357.63,505.96,5528.24
TRP-524286,17.97,2605.74,515.38,6110.01
TRP-524287,16.85,2443.15,499.72,5728.77
TRP-524288,17.48,2534.56,515.85,5943.1
TRP-524289,9.69,1404.54,167.46,3293.4
TRP-524290,9.73,1410.61,181.4,3307.64
TRP-524291,4.2,609.01,94.97,1008.02
TRP-524292,4.72,685.1,95.19,1133.95
TRP-524293,1.52,220.66,38.56,525
TRP-524294,1.41,204.55,38.13,525
TRP-524295,1.58,228.55,39.31,525
TRP-524296,1.59,230.43,36.46,525
TRP-524297,0.9,130.97,24.79,525
TRP-524298,0.98,142.58,23.59,525
TRP-524299,0.97,141.3,25.34,525
TRP-524300,0.94,136.23,23.59,525
TRP-524301,12.23,1772.85,296.96,4157.03
TRP-524302,13.43,1947.81,306.28,4567.28
TRP-524303,9,1305.34,39.13,1350.35
TRP-524304,8.77,1272.2,41.21,965.11
TRP-524305,9.38,1360.74,40.5,609.99
TRP-524306,8.74,1267.26,40.97,1310.96
TRP-524307,9.15,1326.87,39.05,1006.59
TRP-524308,9.76,1414.99,42.54,634.31
TRP-524309,10.59,1535.27,52.96,1164.68
TRP-524310,9.34,1354.77,55.04,1401.48
TRP-524311,10.01,1451.1,55.62,1501.14
TRP-524312,9.18,1330.4,37.04,1376.28
TRP-524313,8.58,1244,34.58,1286.9
TRP-524314,8.87,1286.74,34.55,1331.11
TRP-524315,8.24,1194.57,36.76,535.5
TRP-524316,7.9,1145.43,35.55,868.94
TRP-524317,7.51,1088.86,31.43,1126.41
TRP-524318,6.88,997.01,28.15,446.93
TRP-524319,8.25,1195.85,28.94,1237.08
TRP-524320,7.89,1143.4,29.06,1182.83
TRP-524321,7.48,1084.56,28.44,1121.96
TRP-524322,7.49,1086.06,393.92,1797.62
TRP-524323,7.81,1133.06,396.27,1875.41
TRP-524324,17.92,2598.52,515.21,6093.07
TRP-524325,15.59,2260.46,526.07,5300.38
TRP-524326,14.36,2081.95,267.27,3445.98
TRP-524327,12.09,1753.57,282.55,2902.46
TRP-524328,1.88,273.18,60.34,525
TRP-524329,1.88,272.47,59.32,525
TRP-524330,12.07,1749.68,247.46,4102.7
TRP-524331,13.38,1940.13,243.63,4549.26
TRP-524332,3.78,548.44,186.24,907.76
TRP-524333,4.31,624.93,187.1,1034.36
TRP-524334,2.16,313.24,72.73,525
TRP-524335,2.12,307.36,69.7,525
TRP-524336,8.48,1229.32,417.9,2034.74
TRP-524337,7.55,1094.94,378.53,1812.32
TRP-524338,1.28,185.98,44.93,840
TRP-524339,1.05,152.89,44.2,840
TRP-524340,2.53,366.25,99.95,385
TRP-524341,2.29,331.69,92.93,385
TRP-524342,16.41,2379.15,498.26,5578.69
TRP-524343,15.51,2249.54,537.81,5274.78
TRP-524344,5.37,778.12,90.46,1287.92
TRP-524345,5.46,791.09,96.75,1309.39
TRP-524346,1.51,219.57,40.79,525
TRP-524347,1.49,216.65,39.46,525
TRP-524348,1.03,148.7,24.8,525
TRP-524349,0.97,141.17,24.74,525
TRP-524350,10.06,1458.58,39.4,1106.51
TRP-524351,8.93,1294.61,38.16,1339.25
TRP-524352,10.44,1513.81,37.59,1148.4
TRP-524353,9.28,1346.24,58.83,1392.66
TRP-524354,7.66,1110.93,35.77,1149.23
TRP-524355,7.56,1096.46,31.63,1134.27
TRP-524356,6.79,984.12,29.15,1018.05
TRP-524357,7.64,1107.99,351,1833.92
TRP-524358,7.22,1047.43,395.78,1733.68
TRP-524359,7.61,1103.93,385.68,1827.19
TRP-524360,6.69,970.2,349.45,1605.85
TRP-524361,6.69,970.75,376.38,1606.75
TRP-524362,7.54,1093.84,383.38,1810.49
TRP-524363,15.31,2219.42,479.69,3673.52
TRP-524364,17.22,2496.69,489.57,4132.46
TRP-524365,15.83,2296.04,519.74,3800.34
TRP-524366,17.29,2506.38,498.6,4148.49
TRP-524367,13.56,1966.68,306.21,3255.2
TRP-524368,12.54,1817.8,302.92,3008.77
TRP-524369,13.25,1921.59,265.46,4505.79
TRP-524370,13.48,1954.14,268.91,4582.13
TRP-524371,5.18,750.63,179.86,1242.43
TRP-524372,5.75,833.81,180.14,1380.11
TRP-524373,4.94,716.64,181.71,1186.16
TRP-524374,4.64,672.54,161.27,1113.18
TRP-524375,3.71,538.51,138.1,891.32
TRP-524376,4.1,595.09,146.6,984.98
TRP-524377,3.89,563.96,152.44,1322.39
TRP-524378,4.09,593.35,147.66,1391.31
TRP-524379,4.37,634.18,162.23,1487.05
TRP-524380,4.59,664.95,180.37,1559.18
TRP-524381,4.27,618.86,170.05,1024.32
TRP-524382,4.75,688.12,160.76,1138.96
TRP-524383,2.03,294.15,59.83,385
TRP-524384,1.76,255.35,59.99,385
TRP-524385,1.69,244.7,55.68,385
TRP-524386,1.73,251.19,60.55,385
TRP-524387,5.43,787.34,149.37,1846.17
TRP-524388,5.66,821.33,151.42,1925.88
TRP-524389,12.56,1820.88,243.42,4269.65
TRP-524390,11.95,1732.68,247.11,4062.85
TRP-524391,4,580.08,192.8,1360.2
TRP-524392,4.48,650.05,181.79,1524.26
TRP-524393,2.22,322.33,74.66,840
TRP-524394,2.09,302.79,71.77,840
TRP-524395,3.55,514.94,113.24,1207.44
TRP-524396,3.41,494.44,116.24,1190
TRP-524397,7.23,1047.96,363.16,1734.55
TRP-524398,6.92,1003.72,366.03,1661.34
TRP-524399,7.05,1021.65,384.92,1691.01
TRP-524400,8.04,1165.79,375.58,1929.59
TRP-524401,7.35,1065.74,382.85,2498.97
TRP-524402,7.46,1081.97,382.13,2537.03
TRP-524403,7.71,1118.38,374.14,2622.42
TRP-524404,6.95,1007.73,385.01,2362.95
TRP-524405,20.84,3021.63,625.7,7085.19
TRP-524406,19.09,2768.59,591.95,6491.87
TRP-524407,10.66,1545.04,312.54,2557.3
TRP-524408,12.48,1809.85,300.41,2995.62
TRP-524409,1.25,180.96,46.47,525
TRP-524410,1.25,180.79,44.81,525
TRP-524411,1.29,186.62,44.05,840
TRP-524412,1.11,160.34,46.67,840
TRP-524413,2.47,357.91,92.09,385
TRP-524414,2.59,375.21,95.07,385
TRP-524415,7.7,1116.24,263.86,2617.38
TRP-524416,7.58,1098.46,276.57,2575.7
TRP-524417,17.17,2490.12,501.72,5838.9
TRP-524418,17.1,2479.1,509.64,5813.07
TRP-524419,10.47,1518.04,170.82,2512.63
TRP-524420,8.92,1292.7,172.22,2139.64
TRP-524421,5.13,744.27,95.33,1745.19
TRP-524422,4.6,667.51,101.4,1565.19
TRP-524423,4.3,622.97,91.76,1460.76
TRP-524424,5.21,755.59,95.46,1771.72
TRP-524425,1.77,257.34,41.65,840
TRP-524426,1.56,226.06,38.71,840
TRP-524427,0.94,135.92,26.14,525
TRP-524428,0.87,126.51,23.99,525
TRP-524429,9.01,1306.45,40.01,991.1
TRP-524430,8.54,1238.38,39.98,555.13
TRP-524431,7.22,1047.46,39.82,1083.58
TRP-524432,8.69,1260.47,38.73,956.22
TRP-524433,9.22,1337.3,40.66,599.48
TRP-524434,8.84,1281.51,40.34,574.47
TRP-524435,8.51,1234.01,37.93,936.15
TRP-524436,9.3,1348.76,54.86,604.62
TRP-524437,7.75,1123.1,54.21,1161.83
TRP-524438,9.86,1430.08,51.56,1479.39
TRP-524439,7.47,1083.49,34.93,485.7
TRP-524440,8.47,1228.36,35.67,931.86
TRP-524441,8.5,1232.88,35.81,1275.4
TRP-524442,8.27,1198.59,34.6,1239.92
TRP-524443,9.47,1373.13,31.71,1041.69
TRP-524444,7.83,1135.76,30.09,861.61
TRP-524445,7.87,1141.01,30.77,1180.35
TRP-524446,7.4,1072.42,31.06,813.56
TRP-524447,8.13,1178.64,30.62,528.36
TRP-524448,7.42,1075.2,401.12,1779.64
TRP-524449,8.17,1184.41,357.31,1960.41
TRP-524450,6.56,951.34,373.66,1574.63
TRP-524451,7.11,1030.47,396.15,1705.61
TRP-524452,8.32,1205.87,372.46,1995.92
TRP-524453,8.3,1203.27,387.18,1991.63
TRP-524454,15.46,2241.13,540.14,5255.06
TRP-524455,15.88,2302.15,493.68,5398.14
TRP-524456,17.87,2590.72,472.9,6074.79
TRP-524457,16.26,2357.7,530.12,5528.39
TRP-524458,13.69,1984.86,295.39,4654.16
TRP-524459,11.75,1704.03,285.15,3995.65
TRP-524460,13.13,1903.63,279.87,3150.84
TRP-524461,14.16,2053.53,283.32,3398.94
TRP-524462,4.88,707.02,183.92,1657.84
TRP-524463,5.37,778.29,184.77,1824.96
TRP-524464,3.87,560.91,150.25,1315.24
TRP-524465,4.22,611.6,147.44,1434.09
TRP-524466,4.28,620.1,152.24,1026.37
TRP-524467,4.01,581.86,147.61,963.08
TRP-524468,4.46,646.38,145.63,1515.64
TRP-524469,4.87,706.85,157.98,1657.45
TRP-524470,4.83,701.07,177.09,1643.9
TRP-524471,4.68,679.26,168.12,1592.76
TRP-524472,1.81,263.13,64.56,525
TRP-524473,1.66,241.33,58.04,525
TRP-524474,1.78,258.32,61.26,525
TRP-524475,1.8,260.85,61.44,525
TRP-524476,5.49,796.64,157.88,1867.98
TRP-524477,4.49,651.38,156.85,1527.38
TRP-524478,12.55,1819.52,236.97,4266.45
TRP-524479,12.92,1872.74,254.79,4391.26
TRP-524480,3.93,569.87,190.9,943.24
